trade_date,rows,finite_predictions,nonfinite_predictions,finite_labels,ic_rows,return_eligible_rows,turnover_eligible_rows,return_top_count,return_bottom_count,turnover_top_count,rank_ic,top_return,top_excess,top_bottom_spread,turnover
20220207,4650,4650,0,4195,4195,4086,4539,409,408,454,0.039447486344364797,0.014463162862538619,-0.00065911840884809794,0.0021374890393602575,0.044967880085653111
20220208,4650,4650,0,4196,4196,4102,4556,411,410,456,0.0098799734134116992,0.018100592423005785,0.0037980197024695388,0.00019583226293008044,0.030303030303030276
20220209,4650,4650,0,4186,4186,4070,4534,407,407,454,0.20093094673102926,0.00041398652272865981,0.0027957512552754791,0.0073503494648909659,0.013100436681222738
20220210,4650,4650,0,4187,4187,4120,4583,412,412,459,0.046960846558952017,-0.026254378289729839,-0.0065985702482221319,-0.0066826528855463904,0.019522776572668099
20220211,4650,4650,0,4198,4198,4142,4593,415,414,460,0.055254727718889819,0.0055952745021715421,0.0050777269672656481,0.012210260630021966,0.036324786324786307
20220214,4650,4650,0,4199,4199,4105,4556,411,410,456,0.075186119333007492,0.012625014668195796,0.0085929292846767293,0.014776374052243251,0.038543897216274048
20220215,4650,4650,0,4200,4200,4132,4582,414,413,459,0.043215652618013696,0.011047558617091826,-0.0014367552331909297,0.0014729071163750718,0.03648068669527893
20220216,4650,4650,0,4200,4200,4121,4571,413,412,458,0.14928140648788291,8.4122619208065538e-05,0.0031971864713244468,0.013819639000929411,0.040598290598290565
20220217,4650,4650,0,4202,4202,4149,4597,415,414,460,0.10365422735142271,0.011088915849532199,0.0032829591377625846,0.013630444172638196,0.038461538461538436
20220218,4650,4650,0,4202,4202,4142,4590,415,414,459,-0.0083371454811698702,0.015303899433745769,0.0016918076835855857,-0.0015247216003937188,0.052966101694915224
20220221,4650,4650,0,4204,4204,4090,4535,409,409,454,0.079368904762974715,-0.012186681215663627,-0.0005457450455114126,0.0010762243950168879,0.053304904051172719
20220222,4650,4650,0,4207,4207,4147,4590,415,414,459,0.007687428613245932,0.01694990121809057,0.0025267445084123843,0.004996989191898055,0.065677966101694962
20220223,4650,4650,0,4208,4208,4106,4548,411,410,455,0.13053454551606189,-0.026518249450863458,-0.0022829711682863935,0.0047986841992701743,0.063559322033898358
20220224,4650,4650,0,4208,4208,4166,4607,417,416,461,0.05996932848415451,0.013376314718517647,0.0041087246854036742,0.014514653137789593,0.063424947145877431
20220225,4650,4650,0,4208,4208,4139,4580,414,413,458,0.10229438587705528,0.0023909007240732871,0.0025427597303402751,0.010311450287411051,0.077405857740585726
20220228,4650,4650,0,4207,4207,4156,4599,416,415,460,0.087191385891217624,0.01090800175167848,0.0022834828814762443,0.0084525993677450877,0.07547169811320753
20220301,4650,4650,0,4210,4210,4145,4585,415,414,459,0.10627058181532567,0.0061897065285185368,0.0016807255701674967,0.0014982463952550344,0.085416666666666696
20220302,4650,4650,0,4210,4210,4143,4583,415,414,459,0.16684248660923137,0.0033857952969622361,0.00512033118877212,0.0061999271623678145,0.07547169811320753
20220303,4650,4650,0,4211,4211,4122,4561,413,412,457,0.015799194060196909,-0.01210471933200105,-0.00065895728166727278,0.0044076274878787295,0.079664570230607912
20220304,4650,4650,0,4210,4210,4153,4592,416,415,460,0.073919488271180861,-0.012859907173332392,0.0019837563174298269,0.0022448503831801522,0.077568134171907777
20220307,4650,4650,0,4209,4209,4144,4585,415,414,459,0.072714979937114052,-0.026459402307476395,0.0057443076449555756,0.013080937089187953,0.089397089397089347
20220308,4650,4650,0,4209,4209,4182,4623,419,418,463,0.14937336511350449,-0.0065294106533630185,0.0073144123847988162,0.0086815930885623879,0.09109730848861286
20220309,4650,4650,0,4209,4209,4155,4596,416,415,460,0.050969311922424813,0.022275967495331672,0.0046286540513410766,0.011134138385889572,0.08108108108108103
20220310,4650,4650,0,4211,4211,4114,4553,412,411,456,0.1159931843180383,0.010254909136662584,0.0036369535382922997,0.015042415133171862,0.083682008368200833
20220311,4650,4650,0,4212,4212,4138,4576,414,413,458,0.055889176814906676,-0.030266521890992406,-0.0030498984993686876,0.00065363661770072995,0.079831932773109293
20220314,4650,4650,0,4218,4218,4170,4602,417,417,461,-0.056361033037628766,-0.049207184768506627,0.0025132434428075182,-0.0034405401394692128,0.10515463917525769
20220315,4650,4650,0,4220,4220,4184,4614,419,418,462,0.1477460598599962,0.033422847282364741,0.0023919056128909981,0.013482630175163501,0.12398373983739841
20220316,4650,4650,0,4220,4220,4082,4512,409,408,452,-0.010853387182276164,0.017103785046227817,-0.0010363075361328952,-0.0021966401747334705,0.10373443983402486
20220317,4650,4650,0,4219,4219,4108,4538,411,410,454,0.092975508803642887,0.013483045533211108,-0.00073920651816141748,0.010650402569584924,0.092631578947368398
20220318,4650,4650,0,4221,4221,4093,4522,410,409,453,0.017907105562352952,0.010586062063409771,-0.0015143265887931617,-0.0054256468816302542,0.10647181628392488
20220321,4650,4650,0,4222,4222,4085,4513,409,408,452,0.11111867865621719,0.0015410884252177461,0.0027618387681000601,0.017157465257709007,0.10272536687631029
20220322,4650,4650,0,4226,4226,4128,4552,413,412,456,0.12104980541464859,0.0028754954867719171,0.00035806207875453818,0.011872378228045525,0.11618257261410792
20220323,4650,4650,0,4225,4225,4139,4564,414,413,457,0.11040395857860424,-0.0079952943530816247,0.0033278431305306527,0.0092496415785837203,0.11752577319587632
20220324,4650,4650,0,4223,4223,4146,4573,415,414,458,0.084809169954090616,-0.0037802629039868372,1.4084632121406145e-05,0.012814704865547599,0.13645621181262724
20220325,4650,4650,0,4223,4223,4136,4563,414,413,457,-0.0065274786770026455,-0.0043035064022346808,-0.00084795759627918693,0.0034297871647866671,0.13265306122448983
20220328,4650,4650,0,4228,4228,4156,4578,416,415,458,0.037962249532848602,-0.00908119244444551,0.00014575402459945756,0.0038213052332491497,0.15151515151515149
20220329,4650,4650,0,4231,4231,4165,4584,417,416,459,0.102074896821316,0.021868115955430416,0.0061022311644695695,0.013994210202592561,0.15492957746478875
20220330,4650,4650,0,4229,4229,4139,4560,414,413,456,-0.0020658781087934072,-0.0074054071376495629,-0.0056211182868046465,0.00090572627144249601,0.15151515151515149
20220331,4650,4650,0,4228,4228,4168,4590,417,416,459,0.040318185795052121,-0.0032771450740187243,-0.0012127192418317869,0.0059078932430347217,0.14777327935222673
20220401,4650,4650,0,4227,4227,4141,4564,415,414,457,-0.02990182746777335,0.0070305309069625052,-0.00363127042994584,-0.0013503259540886287,0.12678936605316971
20220406,4650,4650,0,4226,4226,4129,4553,413,412,456,0.089855513056338071,-0.023663692866898321,-0.00038381998418793306,0.010284818837250329,0.11363636363636365
20220407,4650,4650,0,4226,4226,4181,4605,419,418,461,0.1094748084809343,-0.0032212973443910124,0.0031423569288525897,0.0094873721446992014,0.13617886178861793
20220408,4650,4650,0,4225,4225,4149,4574,415,414,458,0.070133118609848277,-0.03085748419852756,-0.0020112811685687355,0.0072802120676941848,0.15090543259557343
20220411,4650,4650,0,4228,4228,4166,4588,417,416,459,0.047001018024441274,0.013926092390904053,-0.0038122199293733963,0.0079629341007098585,0.15863453815261042
20220412,4650,4650,0,4232,4232,4120,4538,412,412,454,0.056382269170045872,-0.023529168518978145,-0.0037945954465535489,0.0018640809863694346,0.14430894308943087
20220413,4650,4650,0,4234,4234,4174,4590,418,417,459,0.08864192981989924,0.011003429816367646,0.0018361243351462404,0.0093806163458281938,0.15927419354838712
20220414,4650,4650,0,4231,4231,4148,4567,415,414,457,0.21401195429235514,-0.0090978315875102217,0.008137898375487309,0.02464533670571889,0.1606425702811245
20220415,4650,4650,0,4226,4226,4181,4605,419,418,461,0.16199002279859515,0.012285377970437591,0.006413354792814162,0.01551544978089305,0.16766467065868262
20220418,4650,4650,0,4227,4227,4134,4557,414,413,456,0.063986859212993588,0.0056651725833827176,0.0002410171929399579,0.0097293933000843769,0.15863453815261042
20220419,4650,4650,0,4227,4227,4156,4579,416,415,458,-0.048694511363116325,-0.015886446961924771,-0.0055841394880586353,-0.0045240607836118819,0.13849287169042768
20220420,4650,4650,0,4233,4233,4168,4585,417,416,459,-0.094800535621462706,-0.044892870313257317,-0.0062984727767840462,-0.0013990125548771493,0.16966067864271461
20220421,4650,4650,0,4236,4236,4198,4611,420,419,462,-0.019427457069061252,-0.013709284829824054,-0.0054253433211829752,0.0023233865391934488,0.17261904761904767
20220422,4650,4650,0,4232,4232,4142,4560,415,414,456,0.0018865450986701204,-0.078309201229001008,-0.0027873189189984021,-0.0022564110719802966,0.16766467065868262
20220425,4650,4650,0,4235,4235,4202,4616,421,420,462,0.22689495901863638,-0.023650724163868948,0.011066794530480612,0.036293437087402985,0.97886540600667404
20220426,4650,4650,0,4235,4235,4188,4603,419,418,461,0.31036676356285259,0.050139174199315455,0.020505822950529735,0.050701614828620872,0.9652466367713004
20220427,4650,4650,0,4226,4226,4083,4507,409,408,451,0.12835814852879632,-0.021047762355345685,-0.0034317400789992056,0.0069015496400645811,0.48504983388704315
20220428,4650,4650,0,4219,4219,4125,4555,413,412,456,0.25405511391523905,0.054770443135585115,0.010780213933822246,0.023772764990274906,0.74723756906077354
20220429,4650,4650,0,4191,4191,3944,4395,395,394,440,0.10987756295988847,0.019060879937195838,0.0020168176452823039,0.0064804206617674071,0.67455621301775148
20220505,4650,4650,0,4189,4189,4014,4474,402,401,448,0.12016889913354475,-0.0099785851580127087,0.0023486639028067052,0.0084085039322478981,0.42553191489361697
20220506,4650,4650,0,4217,4217,4108,4541,411,410,455,0.16309406444797722,0.021233974256565133,0.0042904538688093297,0.011141152006366265,0.15337423312883436
20220509,4650,4650,0,4232,4232,4065,4483,407,406,449,0.12354967128742911,0.020940070426302266,0.0053019226065270236,0.014610570643330184,0.15885947046843174
20220510,4650,4650,0,4235,4235,4109,4524,411,410,453,0.19831991349158709,0.0072633623816051778,0.0055834884942579498,0.016990870660831915,0.14784394250513344
20220511,4650,4650,0,4233,4233,4132,4547,414,413,455,0.15006363080641399,0.010070537435456937,0.0023250165858135904,0.013542572702315441,0.1582150101419878
20220512,4650,4650,0,4236,4236,4148,4561,415,414,457,0.098127393116078016,0.0076884756806975835,0.00091835080415369596,0.013971009656367488,0.18687872763419489
20220513,4650,4650,0,4237,4237,4118,4531,412,411,454,0.060801174808863656,0.0020418108924836289,-9.1106672799602575e-05,0.0094018299382238931,0.18525896414342624
20220516,4650,4650,0,4237,4237,4125,4538,413,412,454,0.097360770879344277,0.0015819081711184275,0.0030173189189306969,0.012869510623382124,0.17670682730923692
20220517,4650,4650,0,4237,4237,4149,4561,415,414,457,0.27423065182524231,0.013874876593297628,0.0066286365386047652,0.016394456103677939,0.17800000000000005
20220518,4650,4650,0,4234,4234,4115,4531,412,411,454,0.12940986606042923,0.011704518152130963,0.0047597385438978117,0.0088007344147386871,0.17434869739478953
20220519,4650,4650,0,4234,4234,4133,4549,414,413,455,0.14969071564103242,0.01437155208174663,0.0024339641343447196,0.0078955748694910163,0.18200000000000005
20220520,4650,4650,0,4240,4240,4130,4539,413,413,454,0.077992699186343842,0.014344856029650627,0.0012355315789929922,0.0068876016728995817,0.19284294234592447
20220523,4650,4650,0,4241,4241,4128,4537,413,412,454,0.056361725945876288,-0.046927712232846128,-0.0048353721445483985,-4.7218443026519896e-05,0.17670682730923692
20220524,4650,4650,0,4240,4240,4190,4600,419,419,460,0.12406949713341756,0.022760116262637443,0.001864301567462881,0.011808042625127399,0.18650793650793651
20220525,4650,4650,0,4239,4239,4121,4531,413,412,454,0.13217395648803265,0.0060615791411484489,0.00075392879767409351,0.015084477705043831,0.19367588932806323
20220526,4650,4650,0,4240,4240,4162,4572,417,416,458,0.11101641326763792,0.0037163861459425106,0.003235265266966051,0.011407247407700466,0.20118343195266275
20220527,4650,4650,0,4238,4238,4147,4559,415,414,456,0.12872701004198175,0.013883455621138694,0.0052238224304270494,0.0099194937617212691,0.18650793650793651
20220530,4650,4650,0,4244,4244,4140,4546,414,414,455,0.059040024069445363,0.009180018030793104,-0.00032661235432359693,0.0085740500019602615,0.18886679920477134
20220531,4650,4650,0,4246,4246,4145,4549,415,414,455,0.11376257895195171,0.0076124937839815096,0.0023419369038130142,0.010206462164090047,0.18000000000000005
20220601,4650,4650,0,4244,4244,4159,4565,416,415,457,0.046080804739284754,0.0091087921426747809,0.002532442282616237,0.0023589928879153583,0.17234468937875747
20220602,4650,4650,0,4245,4245,4155,4560,416,415,456,-0.010754865487997914,0.016368596320112869,0.0010064391491016976,0.005162844281551433,0.17764471057884235
20220606,4650,4650,0,4251,4251,4158,4557,416,415,456,0.11746868190863885,-0.0002698580528344124,0.0037435283370494312,0.012406288819952229,0.18687872763419489
20220607,4650,4650,0,4252,4252,4178,4576,418,417,458,0.16233760276601003,0.0047678299244828535,0.0057037557099852386,0.012186962730769864,0.21484375
20220608,4650,4650,0,4251,4251,4168,4566,417,416,457,0.2188282341554485,-0.01417554200980272,0.004352683735599161,0.015839059396667108,0.212890625
20220609,4650,4650,0,4250,4250,4199,4599,420,419,460,0.12282980911080814,0.020282319011091884,0.0031344765673860936,0.0064390088811325033,0.21941747572815529
20220610,4650,4650,0,4251,4251,4144,4543,415,414,455,0.0002684644174603567,0.0051215943266959309,0.0016972740745176116,0.0031982836708497153,0.20939334637964779
20220613,4650,4650,0,4252,4252,4169,4566,417,416,457,0.12366243694373869,0.0067979087128083385,0.0051616052721141547,0.0042869492057285574,0.21526418786692758
20220614,4650,4650,0,4252,4252,4179,4577,418,417,458,0.26178377263933766,0.0021899148464120722,0.0037882143868484446,0.020709341249924029,0.19526627218934911
20220615,4650,4650,0,4255,4255,4193,4588,420,419,459,-0.088383813442599574,0.0040370744155872615,-0.0031272449261348437,0.00044082984512236641,0.23314065510597304
20220616,4650,4650,0,4255,4255,4183,4578,419,418,458,-0.0025957632961523154,0.0049891735472153958,0.00050833407637118026,0.0025819292195738367,0.22972972972972971
20220617,4650,4650,0,4257,4257,4183,4576,419,418,458,0.0040728157734857152,0.0051354084954517735,-0.0061490737928720307,-0.0052167239496574711,0.21789883268482491
20220620,4650,4650,0,4258,4258,4150,4542,415,415,455,0.060639766419380625,-0.0031812168755598999,0.00057883368780284761,0.0083791142014296646,0.21330724070450102
20220621,4650,4650,0,4256,4256,4196,4590,420,419,459,0.12555740003373769,-0.008567165870129111,0.0039994647799195451,0.0045256802009864903,0.207843137254902
20220622,4650,4650,0,4257,4257,4173,4566,418,417,457,0.096257527618870686,0.020130447443742126,0.0017595716147221496,0.0040486941930893174,0.2109375
20220623,4650,4650,0,4259,4259,4145,4535,415,414,454,0.0039648818701207523,0.0086633240100828911,-0.0014912490797387989,-0.00044966936424404268,0.23791102514506768
20220624,4650,4650,0,4263,4263,4146,4533,415,414,454,0.03867421236831084,0.0093324387503090564,0.00099532265369467639,-0.0017741366822046495,0.22309197651663404
20220627,4650,4650,0,4265,4265,4149,4534,415,414,454,0.10377420753837147,0.016574670320793031,0.0026861789881954916,0.0093260946468380033,0.24710424710424705
20220628,4650,4650,0,4264,4264,4125,4511,413,412,452,0.24990294436932101,-0.014337834669912427,0.0062956712897164983,0.027930844373599696,0.23391812865497075
20220629,4650,4650,0,4264,4264,4193,4578,420,419,458,0.089669777043004537,0.012323414997849995,0.0040124991477435961,0.010430069598922866,0.26335877862595425
20220630,4650,4650,0,4266,4266,4175,4558,418,417,456,0.091781525893991106,0.0026212708752030166,0.0035788793059146774,0.014197500988173281,0.2754716981132076
20220701,4650,4650,0,4271,4271,4193,4572,420,419,458,0.094427236167241066,0.008007333968639679,0.0021309787969669373,0.011295641721350818,0.29477611940298509
20220704,4650,4650,0,4273,4273,4175,4552,418,417,456,0.18114300542547015,-0.0032461570510934233,0.0046613883407710726,0.012195795979851178,0.297951582867784
20220705,4650,4650,0,4275,4275,4226,4601,423,422,461,0.13492625012285647,-0.0031833657608959219,0.0068310232189798918,0.0091441118662537908,0.27954971857410882
20220706,4650,4650,0,4279,4279,4220,4591,422,422,460,0.10854927997855095,0.0090502246092238423,0.0022172109240085327,0.008620715447023166,0.28810408921933084
20220707,4650,4650,0,4280,4280,4189,4559,419,418,456,0.049171780485414096,0.0029688379491412875,0.0011661606725301946,0.013059135062120763,0.28464419475655434
20220708,4650,4650,0,4278,4278,4204,4576,421,420,458,-0.052016597047401927,-0.0096855756191307693,-0.0014736065240615066,-0.0016417567011311161,0.26565464895635671
20220711,4650,4650,0,4276,4276,4206,4580,421,420,458,0.10285297826249898,-0.011991018653626014,0.0026366545864149656,0.010005166566404568,0.29422718808193671
20220712,4650,4650,0,4279,4279,4217,4588,422,421,459,0.035533835641924826,0.014931696885929111,0.0019456780510275253,0.0048409671100635467,0.30185185185185182
20220713,4650,4650,0,4280,4280,4171,4541,418,417,455,0.0022405153147776542,0.010219792206440348,0.004936215358766937,0.0065811061102015265,0.3011152416356877
20220714,4650,4650,0,4283,4283,4204,4571,421,420,458,0.12646405465317939,-0.011302230783646575,0.0071391613822187686,0.006782715715298232,0.30612244897959184
20220715,4650,4650,0,4284,4284,4220,4586,422,422,459,-0.026101197414798893,0.026437722675366378,0.00085652755064925118,0.0023298250148535669,0.29553903345724908
20220718,4650,4650,0,4283,4283,4154,4520,416,415,452,0.15647132034084624,0.011320752305889034,0.0010931601502755812,0.0097595018962043107,0.297196261682243
20220719,4650,4650,0,4285,4285,4187,4552,419,418,456,0.052976036284161525,0.0094671589934504814,0.00048922856775507687,0.0051531928110510371,0.30280373831775698
20220720,4650,4650,0,4285,4285,4180,4545,418,418,455,0.13545360286223845,-0.0026260552509204467,0.002053821296871526,0.005669607912879444,0.29400749063670417
20220721,4650,4650,0,4285,4285,4204,4569,421,420,457,0.044008103241019822,-0.0013922866095633997,0.00024426752081283302,0.0016070764842104311,0.29532710280373831
20220722,4650,4650,0,4281,4281,4209,4578,421,420,458,0.14761143808262192,-0.006823285722831818,0.0016099593684700654,0.015858356683907081,0.2960893854748603
20220725,4650,4650,0,4281,4281,4216,4585,422,421,459,0.061595207977546716,0.013766209733459425,0.0025499857696527021,0.0053467963233391723,0.28917910447761197
20220726,4650,4650,0,4283,4283,4192,4558,420,419,456,-0.078899695684419319,0.005206673900123842,-0.0024522614091744268,-0.0083613067927416646,0.30241187384044532
20220727,4650,4650,0,4284,4284,4189,4555,419,418,456,0.017278381983115904,0.0052459252542180939,-0.0013075436998509623,-0.0026790474246858554,0.2921348314606742
20220728,4650,4650,0,4283,4283,4186,4553,419,418,456,0.10044848431401879,-0.0023724610148746898,0.0031137214313127349,0.0052753592898853799,0.3142329020332717
20220729,4650,4650,0,4281,4281,4216,4585,422,421,459,0.10671277177197769,0.011262025303001867,0.0064273200261518093,0.0062670539250577325,0.2992565055762082
20220801,4650,4650,0,4283,4283,4186,4553,419,418,456,0.081532484453092802,-0.038609024168731555,0.0024692936342618488,-0.00069200189155720071,0.29291044776119401
20220802,4650,4650,0,4285,4285,4234,4599,424,423,460,0.052994375394775126,-0.0045680154681382703,0.00084658002756612689,0.0084991348860045599,0.30996309963099633
20220803,4650,4650,0,4286,4286,4240,4604,424,424,461,0.10861780673698865,0.017994325016949614,0.0036743095433438219,0.012791608285870264,0.32240437158469948
20220804,4650,4650,0,4285,4285,4193,4558,420,419,456,-0.015712872710737218,0.0096027311525553657,-0.00098110875985182693,0.007890532086971061,0.30185185185185182
20220805,4650,4650,0,4285,4285,4225,4590,423,422,459,0.026287275696374075,0.015136773264317603,0.0015685056320979638,0.00026150318317373633,0.32110091743119262
20220808,4650,4650,0,4286,4286,4173,4537,418,417,454,-0.051293455955912899,0.00040582210654346336,-0.002836296731091851,-0.005778222455162795,0.28383458646616544
20220809,4650,4650,0,4284,4284,4201,4567,421,420,457,0.064904380254464725,0.0060551239642079747,0.0036492564322058766,0.0028803527236657234,0.29400749063670417
20220810,4650,4650,0,4281,4281,4199,4567,420,419,457,0.052555474214918262,0.010562308496070252,-0.002615180680869994,0.0069566872223115715,0.3011152416356877
20220811,4650,4650,0,4282,4282,4205,4573,421,420,458,0.14276811383696167,-0.001712830508731573,0.00070435406750322233,0.01146774654314959,0.29291044776119401
20220812,4650,4650,0,4279,4279,4215,4586,422,421,459,-0.024707993282469701,0.0063563630877392745,0.0015679117856882158,-0.0052524064474168495,0.29870129870129869
20220815,4650,4650,0,4280,4280,4190,4560,419,419,456,-0.0827372717666639,0.0039692950514956787,-0.0038904417051658629,-0.0085360335033301503,0.2992565055762082
20220816,4650,4650,0,4282,4282,4191,4559,420,419,456,0.070094219794854362,0.0028834938567631066,0.0001723686793650217,0.0054018155481943188,0.29850746268656714
20220817,4650,4650,0,4283,4283,4200,4567,420,420,457,-0.004199490621277782,0.0041019985112943375,0.0038175610516719494,-0.00046159941812926476,0.30612244897959184
20220818,4650,4650,0,4284,4284,4202,4568,421,420,457,0.2003585994489141,-0.0071636007282533136,0.0041363340724926033,0.017902648557955297,0.28517823639774864
20220819,4650,4650,0,4282,4282,4221,4589,423,422,459,-0.008989021521729439,0.0055099848714379616,-0.0010792743084835563,0.0077542631962047893,0.30055658627087201
20220822,4650,4650,0,4281,4281,4199,4568,420,419,457,0.07637660299663622,0.0073800768246122051,0.0033371437822792525,0.0025216107518561057,0.29104477611940294
20220823,4650,4650,0,4281,4281,4203,4572,421,420,458,0.10632941420231933,-0.032787543621069802,-0.0031776955711555512,0.0066356287849282103,0.29291044776119401
20220824,4650,4650,0,4281,4281,4246,4615,425,424,462,0.096757204869074728,-0.00062434390990972588,0.0022522954726811421,0.01406911464485967,0.29944547134935307
20220825,4650,4650,0,4282,4282,4214,4582,422,421,459,-0.0031824440549278999,-0.0099494127216820435,-0.0051981038921477939,0.0036129558947140938,0.30073800738007384
20220826,4650,4650,0,4283,4283,4238,4605,424,423,461,0.057891926321284363,0.012900379028670809,0.0052459185920883658,0.0091386724499861148,0.27715355805243447
20220829,4650,4650,0,4284,4284,4220,4586,422,422,459,0.11995476132121032,-0.0047667138167932274,-0.0020346890282427229,0.011023442500313981,0.30882352941176472
20220830,4650,4650,0,4285,4285,4239,4604,424,423,461,-0.12833776399489685,-0.040810796062819961,-0.014323928798624385,-0.013491367905880368,0.28996282527881045
20220831,4650,4650,0,4284,4284,4250,4616,425,425,462,0.029799491305931871,-0.0051947820595006512,-0.0012869735233355679,0.0082495480262235812,0.26177024482109224
20220901,4650,4650,0,4284,4284,4239,4605,424,423,461,0.016237665699360897,0.020095947317743543,0.0069388147000156719,0.0083264180962742216,0.30642201834862381
20220902,4650,4650,0,4285,4285,4222,4587,423,422,459,0.0088870172613986758,0.0048148332946125038,0.0013018626044786251,0.0023725181107606113,0.29629629629629628
20220905,4650,4650,0,4285,4285,4225,4589,423,422,459,0.16869601422363892,0.021094246440642103,0.0080977687480270517,0.010415136415794082,0.30627306273062727
20220906,4650,4650,0,4285,4285,4218,4583,422,421,459,0.0043590493119034989,0.0059141099108305601,0.0033906659923760864,-0.002660376556549022,0.3125
20220907,4650,4650,0,4285,4285,4220,4585,422,422,459,0.16686604280709694,-0.0054618017398966731,0.0034404411396152324,0.011535076576511386,0.29684601113172537
20220908,4650,4650,0,4286,4286,4235,4599,424,423,460,-0.020548945108691544,-0.0031221960714146618,-0.0034155702350567724,0.0056355759916142112,0.29499072356215217
20220909,4650,4650,0,4284,4284,4237,4602,424,423,461,0.019605442670419273,0.0032061725544470215,0.00065445580284404729,0.0043821828100963607,0.2752808988764045
20220913,4650,4650,0,4283,4283,4224,4590,423,422,459,0.14190666714764597,-0.0056857617579446447,0.0035999809634632502,0.0073474969846072423,0.31809872029250452
20220914,4650,4650,0,4280,4280,4242,4611,425,424,462,-0.006959945651724646,-0.029719798731110077,-0.0071461888899641626,-0.0033202836692772172,0.2944444444444444
20220915,4650,4650,0,4279,4279,4242,4613,425,424,462,0.019112307909783275,-0.021261409565588255,0.0042353379427497485,0.0074375442938063793,0.29205175600739375
20220916,4650,4650,0,4280,4280,4256,4626,426,425,463,0.13037199072274849,-0.006523943414860997,0.0055712806734192748,0.010160458257864175,0.31204379562043794
20220919,4650,4650,0,4282,4282,4246,4614,425,424,462,0.19393960173101821,0.023614441842623912,0.0086796495098736964,0.01227300192673624,0.32427536231884058
20220920,4650,4650,0,4283,4283,4218,4585,422,421,459,-0.016480369954495405,0.0049050069693699818,0.00086810808206342835,0.0030605318736851008,0.30073800738007384
20220921,4650,4650,0,4283,4283,4242,4609,425,424,461,0.051542038638976932,-0.0019074763787949242,0.002960783470774957,0.0036302936717182233,0.33634719710669081
20220922,4650,4650,0,4283,4283,4247,4614,425,424,462,-0.10630700487091059,-0.023326917629894649,-0.0038766863892454213,0.00095714598194553829,0.29704797047970477
