trade_date,rank_ic,top_return,top_excess,turnover,auxiliary_floor_top_bottom_spread
20230103,0.14449145176920453,0.0095905278661419183,0.0049522233168393121,,0.0086114396367015303
20230104,0.089222178710332348,0.0052128169080563778,-0.00030916081134557422,0.91428571428571426,0.0067003144574899511
20230105,0.023460080954246326,-0.0059607910789161314,-0.003521006895135259,0.87775061124694376,0.00097754989062044315
20230106,-0.025703393871291249,0.0044514960910999792,-0.0013832167861202848,0.85590062111801246,-0.00071334397207336014
20230109,0.068658211842777345,-0.0025348874740292776,-0.00039600344507627946,0.84875,0.00019152715521340586
20230110,0.18483011378429495,-0.0060750664171682822,0.0019823250964953352,0.86576354679802958,0.0083651478689625546
20230111,0.27801278178950961,0.0046718552677113773,0.0046689740449154925,0.88795180722891565,0.012478607326885899
20230112,0.22969396917097584,0.0070039786450463446,0.0028969288021795285,0.88121212121212122,0.013997610203003025
20230113,0.11853126953389848,0.0088139439007090675,-0.00090884686422111269,0.81338481338481339,0.0056678793386100192
20230116,0.020716537798718841,-0.0028689617332417817,-0.00043785951970498876,0.87132352941176472,0.0019346111794991358
20230117,0.16177334671370772,0.0038772147646222738,-0.00028374025021499997,0.87956204379562042,0.0073969837044096662
20230118,0.029418083225307808,0.0040202770591570777,-0.0011121813651023705,0.86172839506172838,0.0014428510350958917
20230119,0.15119483954083007,0.010257087383791346,0.0011347544733910538,0.80104031209362803,0.006935747152484302
20230120,-0.029148586325378426,0.011624405554754759,-0.0021473702561273667,0.7627345844504021,-0.0063152206628205327
20230130,0.11263681787219301,0.0043475218807152907,0.00038298069046415265,0.82005141388174807,0.0049778413295140482
20230131,0.0075185300747364859,0.011326077286901794,-0.0041447502118848734,0.78835978835978837,-0.0041751243308341107
20230201,0.19312802921572239,0.0041419983766571968,0.0023993062091073845,0.93742757821552725,0.0084588362914177033
20230202,0.12165472533586366,0.0022851430652648915,0.0033487053416494028,0.96501128668171554,0.0055164852257096912
20230203,0.04328555507788219,-0.002263317728652175,-0.00041787627810872916,0.9823204419889503,-0.0031908267396494579
20230206,0.15329970446189928,0.0098795428518289354,0.0030885422866035427,0.96636771300448432,0.0073766506728963448
20230207,0.23542921060265204,-0.0015051477595680607,0.0034215919291723084,0.83121827411167515,0.011505414965410077
20230208,0.25156672255952223,0.018149086131907126,0.0061800223008843958,0.91774383078730903,0.012394656985696176
20230209,0.2298183593961905,0.003606640655948267,0.0041501379232588018,0.91016548463356972,0.010878673161860223
20230210,0.012558075558533392,0.0080865268314520879,-0.0020800537012885863,0.81362467866323906,-0.0054961721519680394
20230213,0.22620378446814182,0.0046523589121821533,0.0036476845374793991,0.82547770700636947,0.0091846962334766469
20230214,0.045726424325664559,0.00021376710840513929,-0.0017542745730291141,0.76572958500669341,-0.0045968684666372397
20230215,0.25401871838464452,-0.018143568471962489,0.0036773259183640432,0.83585858585858586,0.011030374537158012
20230216,0.19385299727038299,0.0027940897745722787,0.0069416666265396613,0.94994311717861202,0.012894517596934052
20230217,0.23196132590168447,0.018145477028498107,0.0053472618952422231,0.93555811277330259,0.016059137975791234
20230220,0.15856523086224503,0.0060358082534018743,0.0013944889448274352,0.90769230769230769,0.0074238119853567179
20230221,0.086222082286835464,0.00010391088423249411,-0.00096252360979778634,0.90909090909090906,0.0019335821912512556
20230222,0.22307767551522786,0.001710456465100949,0.0038104684084807319,0.8079896907216495,0.010408181543399935
20230223,0.23961156291625624,0.00043836854455908214,0.0029321536470533222,0.70406732117812054,0.011733306882398705
20230224,0.19487611902439503,-0.005295998211496033,0.0030263505602772757,0.78449408672798948,0.0071895619449691738
20230227,0.21551154240845491,0.011333547268936693,0.0014660719755700425,0.81129653401797175,0.0057207246131463956
20230228,0.090291412037887389,0.0074543658465756777,-0.0010488810036076998,0.74456521739130432,0.0023321687570026992
20230301,0.16773778891941354,0.00078753626784281252,0.004070725569136859,0.69774011299435035,0.0036239861852717424
20230302,0.13037524677936796,0.00046970801877953077,0.00058779736376641883,0.88391777509068925,0.0061346570677340102
20230303,0.076060365393851317,0.0018627951671005801,0.0016014631089343442,0.88135593220338981,0.0037963441540280196
20230306,0.25933076332997451,-0.012890389476872826,0.0068780135324737427,0.85643564356435642,0.0080972359674427643
20230307,0.1398229396405177,0.013295560124874217,0.0048688641225730078,0.94158075601374569,0.0046272426406245189
20230308,0.12386735146140894,0.0020978218556090486,0.0011033002518293492,0.89195678271308521,0.0051888237319321143
20230309,0.035052496287695162,-0.014780308441724357,-0.00061080888168611909,0.78524374176548095,0.00029813730631173679
20230310,0.15840176292960834,0.0056900583352202626,0.0030162977626782103,0.8491271820448878,0.0074779539034196757
20230313,0.093571727569108504,-0.012461022046762204,0.00044977193253285461,0.87025703794369647,0.001245978371347746
20230314,0.2246356604463085,0.01122281427051418,0.0019677882040873024,0.87864077669902918,0.010521466904825133
20230315,0.14269609823581983,-0.011629669946909128,0.0042235782180553866,0.56744186046511635,0.0059699014701233167
20230316,0.14609357695391531,0.0096816242785091166,0.0024378324191235813,0.69859154929577461,0.0068643929520018476
20230317,0.19836384880029351,-0.0005021222876991331,0.0034343734261756778,0.95598194130925507,0.011327639418727678
20230320,-0.049474554941291222,0.011159716132486905,-0.0041081531745943891,0.92807424593967514,-0.0011882774734324128
20230321,-0.030088278205506667,0.0034205376914091036,-0.0026563812071563066,0.98569856985698567,-0.0032050958551117421
20230322,-0.019144988719094012,-0.00083626251770630463,-0.00096281878997427366,0.97555555555555551,-0.006420770938352892
20230323,0.11151504347734149,0.0037912756885180839,0.0028160671668049303,0.98461538461538467,0.0049429749703688583
20230324,-0.032778526841251404,-0.0026515273252510048,-0.0018349711321328272,0.79373368146214096,-0.0068967778218708949
20230327,0.18584584377895053,-0.0057131505314025879,0.0015230790782482873,0.87970838396111783,0.011450837937869992
20230328,0.16972277225976945,-0.0013909851406511747,0.0037510076688013032,0.89315726290516206,0.01049387014960404
20230329,0.080089102115382865,-0.0029010823553835556,0.0011083615827205645,0.88808664259927794,0.0092146613449584479
20230330,0.28190593305495965,0.02326348776385018,0.013323417242297431,0.93800229621125142,0.022252183045883785
20230331,-0.13409110511891048,0.0040642135938573727,-0.0049713323494997566,0.97447280799112102,-0.022259606379260739
20230403,0.030495014966037938,-0.0087149499805818098,0.0003511823933994903,0.86436498150431562,-0.0013569603292380534
20230404,-0.0097271743117121057,-0.0031709182933237932,-0.00047015895256667444,0.95469988674971684,-0.0031794704513428188
20230406,0.046486885732013927,0.0086570980361880389,-0.00046946419272587796,0.95005675368898979,0.0047681328617052259
20230407,0.26266495363286346,-0.007938112556232186,0.0046532025684547403,0.82247765006385698,0.02777395034338145
20230410,0.17092031446583333,0.0066128957552236585,0.0045887703616408794,0.91411764705882348,0.0084733589424493532
20230411,-0.039008157872848143,0.0034579195508707868,-0.0042689066096578574,0.8920863309352518,-0.0052148540874869549
20230412,0.26007112007222344,0.0020692191552599713,0.006049178747559259,0.81899871630295251,0.015053951923834418
20230413,0.15577880321765478,0.0070381076120584916,0.0044286559012862506,0.963963963963964,0.013932613178103851
20230414,0.19866593779983241,0.006916265228269043,0.0058174790293573243,0.94144661308840416,0.015064891809794891
20230417,-0.029149609992568621,-0.0052677093935224835,-0.00033365364841363935,0.91145218417945695,0.0001980466043633505
20230418,0.057465830012169296,-0.0041295995334863188,4.9062663719050964e-05,0.91027154663518295,-0.001609991582720282
20230419,0.21751338151984839,0.0045850548799606259,0.0097369762883227698,0.84644194756554314,0.013644658897374814
20230420,0.2276806666292468,-0.018869726053505669,0.0070261924174595536,0.85056039850560405,0.021124685799123112
20230421,0.080991005005926486,-0.0017612793390901907,0.0016382676413448439,0.89341317365269457,0.0078942130952395842
20230424,0.076108674887556418,-0.019008351622397505,0.0011951780649592791,0.74796747967479682,0.0074745521120937221
20230425,-0.036536413267672374,0.0020696221089967224,-0.0073354554930955161,0.78843626806833111,-0.0012906359086511179
20230426,0.092107938401703698,0.0015991701762027894,0.0014190404974510416,0.85856079404466501,0.017599360650036942
20230427,0.17935728173715579,0.030479133391551647,0.010848730361499307,0.85429638854296386,0.016169778032073125
20230428,0.033652866126629565,0.0059485659482753283,-0.0010707850576916417,0.8691358024691358,-0.010840211131762766
