trade_date,prediction_spearman,top10_jaccard,top10_overlap,top_size,intersection,top10_exclusive_union_fraction,top10_per_model_exclusive_fraction
20220331,0.72421673293289635,0.43661971830985913,0.60784313725490191,459,279,0.56338028169014087,0.39215686274509809
20220401,0.82120158270733967,0.54576271186440672,0.70614035087719296,456,322,0.45423728813559328,0.29385964912280704
20220406,0.63469721863135686,0.56896551724137934,0.72527472527472525,455,330,0.43103448275862066,0.27472527472527475
20220407,0.66297885482028784,0.6112084063047285,0.75869565217391299,460,349,0.3887915936952715,0.24130434782608701
20220408,0.81139522716691936,0.60350877192982455,0.75273522975929974,457,344,0.39649122807017545,0.24726477024070026
20220411,0.64509577590483302,0.55517826825127337,0.71397379912663761,458,327,0.44482173174872663,0.28602620087336239
20220412,0.82048278262061058,0.6966292134831461,0.82119205298013243,453,372,0.3033707865168539,0.17880794701986757
20220413,0.61771130673235031,0.58275862068965523,0.73638344226579522,459,338,0.41724137931034477,0.26361655773420478
20220414,0.68491590969676897,0.59162303664921467,0.74342105263157898,456,339,0.40837696335078533,0.25657894736842102
20220415,0.77595979360494016,0.55405405405405406,0.71304347826086956,460,328,0.44594594594594594,0.28695652173913044
20220418,0.86557299961752898,0.66666666666666663,0.80000000000000004,455,364,0.33333333333333337,0.19999999999999996
20220419,0.88863806759635477,0.67399267399267404,0.80525164113785563,457,368,0.32600732600732596,0.19474835886214437
20220420,0.78517385720780852,0.54729729729729726,0.70742358078602618,458,324,0.45270270270270274,0.29257641921397382
20220421,0.8542055580781811,0.68248175182481752,0.81127982646420826,461,374,0.31751824817518248,0.18872017353579174
20220422,0.86016657120976181,0.6672760511882998,0.80043859649122806,456,365,0.3327239488117002,0.19956140350877194
20220425,0.88775808901192221,0.66726943942133821,0.80043383947939262,461,369,0.33273056057866179,0.19956616052060738
20220426,0.87303732885736163,0.64874551971326166,0.78695652173913044,460,362,0.35125448028673834,0.21304347826086956
20220427,0.5940563930515117,0.4446227929373997,0.61555555555555552,450,277,0.5553772070626003,0.38444444444444448
20220428,0.71845620674754096,0.52428810720268004,0.68791208791208791,455,313,0.47571189279731996,0.31208791208791209
20220429,0.84917790579761243,0.61397058823529416,0.76082004555808658,439,334,0.38602941176470584,0.23917995444191342
20220505,0.80853308535873702,0.58510638297872342,0.73825503355704702,447,330,0.41489361702127658,0.26174496644295298
20220506,0.75270090304760862,0.43443917851500791,0.60572687224669608,454,275,0.56556082148499209,0.39427312775330392
20220509,0.75851138959520947,0.61151079136690645,0.7589285714285714,448,340,0.38848920863309355,0.2410714285714286
20220510,0.66685280869143149,0.34523809523809523,0.51327433628318586,452,232,0.65476190476190477,0.48672566371681414
20220511,0.80115861856357606,0.43217665615141954,0.6035242290748899,454,274,0.56782334384858046,0.3964757709251101
20220512,0.71075018687263969,0.47334410339256866,0.64254385964912286,456,293,0.52665589660743128,0.35745614035087714
20220513,0.76614199008229733,0.59226713532513175,0.74392935982339958,453,337,0.40773286467486825,0.25607064017660042
20220516,0.75295782105195685,0.57565217391304346,0.73068432671081673,453,331,0.42434782608695654,0.26931567328918327
20220517,0.78620450535958475,0.57241379310344831,0.72807017543859653,456,332,0.42758620689655169,0.27192982456140347
20220518,0.69179880741887967,0.6265709156193896,0.77041942604856517,453,349,0.3734290843806104,0.22958057395143483
20220519,0.75714796076525592,0.65996343692870196,0.79515418502202639,454,361,0.34003656307129804,0.20484581497797361
20220520,0.69241962994152706,0.65027322404371579,0.78807947019867552,453,357,0.34972677595628421,0.21192052980132448
20220523,0.74327405426660464,0.69981238273921198,0.82339955849889623,453,373,0.30018761726078802,0.17660044150110377
20220524,0.84334825457160478,0.53846153846153844,0.69999999999999996,460,322,0.46153846153846156,0.30000000000000004
20220525,0.74132306040818474,0.60070671378091878,0.7505518763796909,453,340,0.39929328621908122,0.2494481236203091
20220526,0.70768797858756993,0.55178268251273344,0.71115973741794314,457,325,0.44821731748726656,0.28884026258205686
20220527,0.75692552198923024,0.65454545454545454,0.79120879120879117,455,360,0.34545454545454546,0.20879120879120883
20220530,0.75137791918866159,0.62724014336917566,0.77092511013215859,454,350,0.37275985663082434,0.22907488986784141
20220531,0.71020821601008011,0.61853832442067735,0.76431718061674003,454,347,0.38146167557932265,0.23568281938325997
20220601,0.67888045346717041,0.60563380281690138,0.75438596491228072,456,344,0.39436619718309862,0.24561403508771928
20220602,0.71290763168163085,0.62566844919786091,0.76973684210526316,456,351,0.37433155080213909,0.23026315789473684
20220606,0.75944289302619794,0.61921708185053381,0.76483516483516478,455,348,0.38078291814946619,0.23516483516483522
20220607,0.77027764989684,0.68324125230202581,0.81181619256017501,457,371,0.31675874769797419,0.18818380743982499
20220608,0.82923558834742972,0.6795580110497238,0.80921052631578949,456,369,0.3204419889502762,0.19078947368421051
20220609,0.6398441965968632,0.62765957446808507,0.77124183006535951,459,354,0.37234042553191493,0.22875816993464049
20220610,0.71385011500584805,0.73946360153256707,0.85022026431718056,454,386,0.26053639846743293,0.14977973568281944
20220613,0.69436887789973223,0.61415929203539821,0.76096491228070173,456,347,0.38584070796460179,0.23903508771929827
20220614,0.74953371720339701,0.68324125230202581,0.81181619256017501,457,371,0.31675874769797419,0.18818380743982499
20220615,0.85327810436458851,0.66545454545454541,0.79912663755458513,458,366,0.33454545454545459,0.20087336244541487
20220616,0.68159331549504121,0.59233449477351918,0.74398249452954046,457,340,0.40766550522648082,0.25601750547045954
20220617,0.74554949813606197,0.67093235831809872,0.80306345733041573,457,367,0.32906764168190128,0.19693654266958427
20220620,0.71065704454389234,0.68773234200743494,0.81497797356828194,454,370,0.31226765799256506,0.18502202643171806
20220621,0.85568383359750499,0.62477876106194685,0.76906318082788672,459,353,0.37522123893805315,0.23093681917211328
20220622,0.76811996855114206,0.63440860215053763,0.77631578947368418,456,354,0.36559139784946237,0.22368421052631582
20220623,0.78439812663784148,0.76264591439688711,0.86534216335540837,453,392,0.23735408560311289,0.13465783664459163
20220624,0.76113680481187096,0.7094339622641509,0.83002207505518766,453,376,0.2905660377358491,0.16997792494481234
20220627,0.76369426628176262,0.7126654064272212,0.83222958057395147,453,377,0.2873345935727788,0.16777041942604853
20220628,0.71606962328116275,0.69548872180451127,0.82039911308203994,451,370,0.30451127819548873,0.17960088691796006
20220629,0.77745366599245547,0.67399267399267404,0.80525164113785563,457,368,0.32600732600732596,0.19474835886214437
20220630,0.74817249575368761,0.61061946902654862,0.75824175824175821,455,345,0.38938053097345138,0.24175824175824179
20220701,0.69850401743065837,0.63214285714285712,0.77461706783369799,457,354,0.36785714285714288,0.22538293216630201
20220704,0.80256029312657107,0.66361974405850088,0.79780219780219785,455,363,0.33638025594149912,0.20219780219780215
20220705,0.81380473474652049,0.70370370370370372,0.82608695652173914,460,380,0.29629629629629628,0.17391304347826086
20220706,0.83851245115734219,0.65107913669064743,0.78867102396514166,459,362,0.34892086330935257,0.21132897603485834
20220707,0.75511692915913631,0.59090909090909094,0.74285714285714288,455,338,0.40909090909090906,0.25714285714285712
20220708,0.73847951590201877,0.54915254237288136,0.70897155361050324,457,324,0.45084745762711864,0.29102844638949676
20220711,0.86607057175027258,0.63279857397504458,0.77510917030567683,458,355,0.36720142602495542,0.22489082969432317
20220712,0.84060790684621811,0.62411347517730498,0.76855895196506552,458,352,0.37588652482269502,0.23144104803493448
20220713,0.78011759333495756,0.64492753623188404,0.78414096916299558,454,356,0.35507246376811596,0.21585903083700442
20220714,0.75970462571170994,0.61484098939929333,0.76148796498905913,457,348,0.38515901060070667,0.23851203501094087
20220715,0.8542480510829874,0.62123893805309738,0.76637554585152834,458,351,0.37876106194690262,0.23362445414847166
20220718,0.7073968125351322,0.66789667896678961,0.80088495575221241,452,362,0.33210332103321039,0.19911504424778759
20220719,0.69170067261156165,0.63082437275985659,0.77362637362637365,455,352,0.36917562724014341,0.22637362637362635
20220720,0.80541069721729286,0.71644612476370506,0.83480176211453749,454,379,0.28355387523629494,0.16519823788546251
20220721,0.84883616483341218,0.67032967032967028,0.80263157894736847,456,366,0.32967032967032972,0.19736842105263153
20220722,0.6998606898264973,0.53355704697986572,0.69584245076586437,457,318,0.46644295302013428,0.30415754923413563
20220725,0.87424188370370803,0.63279857397504458,0.77510917030567683,458,355,0.36720142602495542,0.22489082969432317
20220726,0.7488240639913859,0.67279411764705888,0.80439560439560442,455,366,0.32720588235294112,0.19560439560439558
20220727,0.77671694349213938,0.51666666666666672,0.68131868131868134,455,310,0.48333333333333328,0.31868131868131866
20220728,0.77588133852881358,0.59090909090909094,0.74285714285714288,455,338,0.40909090909090906,0.25714285714285712
20220729,0.85259045778586218,0.68382352941176472,0.81222707423580787,458,372,0.31617647058823528,0.18777292576419213
20220801,0.83875627107385975,0.64556962025316456,0.7846153846153846,455,357,0.35443037974683544,0.2153846153846154
20220802,0.83114840588140182,0.62477876106194685,0.76906318082788672,459,353,0.37522123893805315,0.23093681917211328
20220803,0.83682617564269912,0.60558464223385688,0.7543478260869565,460,347,0.39441535776614312,0.2456521739130435
20220804,0.77290293192543569,0.62790697674418605,0.77142857142857146,455,351,0.37209302325581395,0.22857142857142854
20220805,0.71670252633692499,0.53511705685618727,0.69716775599128544,459,320,0.46488294314381273,0.30283224400871456
20220808,0.73991998251157676,0.56476683937823835,0.72185430463576161,453,327,0.43523316062176165,0.27814569536423839
20220809,0.8098956712342622,0.68265682656826565,0.81140350877192979,456,370,0.31734317343173435,0.18859649122807021
20220810,0.81393855793759651,0.60846560846560849,0.75657894736842102,456,345,0.39153439153439151,0.24342105263157898
20220811,0.72979808772529409,0.65579710144927539,0.79212253829321666,457,362,0.34420289855072461,0.20787746170678334
20220812,0.79266689643205845,0.68073394495412842,0.81004366812227069,458,371,0.31926605504587158,0.18995633187772931
20220815,0.8582116780123914,0.60846560846560849,0.75657894736842102,456,345,0.39153439153439151,0.24342105263157898
20220816,0.8069552360559521,0.68831168831168832,0.81538461538461537,455,371,0.31168831168831168,0.18461538461538463
20220817,0.8384844194053489,0.65517241379310343,0.79166666666666663,456,361,0.34482758620689657,0.20833333333333337
20220818,0.84244832189941943,0.66423357664233573,0.79824561403508776,456,364,0.33576642335766427,0.20175438596491224
20220819,0.83440847754142766,0.64452423698384198,0.78384279475982532,458,359,0.35547576301615802,0.21615720524017468
20220822,0.77881739879379008,0.63734290843806107,0.77850877192982459,456,355,0.36265709156193893,0.22149122807017541
20220823,0.80747049224145306,0.58680555555555558,0.73960612691466088,457,338,0.41319444444444442,0.26039387308533912
20220824,0.86881643992056146,0.61188811188811187,0.75921908893709322,461,350,0.38811188811188813,0.24078091106290678
20220825,0.79464681273348448,0.5658119658119658,0.72270742358078599,458,331,0.4341880341880342,0.27729257641921401
20220826,0.85993545333863153,0.69741697416974169,0.82173913043478264,460,378,0.30258302583025831,0.17826086956521736
20220829,0.64978609552024769,0.39634146341463417,0.56768558951965065,458,260,0.60365853658536583,0.43231441048034935
20220830,0.82288648536952502,0.63701067615658358,0.77826086956521734,460,358,0.36298932384341642,0.22173913043478266
20220831,0.78776023067389078,0.69485294117647056,0.81995661605206072,461,378,0.30514705882352944,0.18004338394793928
20220901,0.75368123434594736,0.55143338954468801,0.71086956521739131,460,327,0.44856661045531199,0.28913043478260869
20220902,0.63950314040277811,0.4846029173419773,0.65283842794759828,458,299,0.51539708265802275,0.34716157205240172
20220905,0.75297720715856375,0.52666666666666662,0.68995633187772931,458,316,0.47333333333333338,0.31004366812227069
20220906,0.63905177455606077,0.23783783783783785,0.38427947598253276,458,176,0.76216216216216215,0.61572052401746724
20220907,0.77217459377731734,0.59860383944153572,0.74890829694323147,458,343,0.40139616055846428,0.25109170305676853
20220908,0.75391350062862283,0.63928571428571423,0.77995642701525059,459,358,0.36071428571428577,0.22004357298474941
20220909,0.72562579499850088,0.64874551971326166,0.78695652173913044,460,362,0.35125448028673834,0.21304347826086956
20220913,0.65406727145795007,0.49025974025974028,0.65795206971677556,459,302,0.50974025974025972,0.34204793028322444
20220914,0.68456729496939117,0.69174311926605503,0.81778741865509763,461,377,0.30825688073394497,0.18221258134490237
20220915,0.69014711200429746,0.63475177304964536,0.77657266811279824,461,358,0.36524822695035464,0.22342733188720176
20220916,0.7623633525907898,0.62105263157894741,0.76623376623376627,462,354,0.37894736842105259,0.23376623376623373
20220919,0.72578690163085124,0.67028985507246375,0.8026030368763557,461,370,0.32971014492753625,0.1973969631236443
20220920,0.55866792661597686,0.10494571773220748,0.18995633187772926,458,87,0.89505428226779249,0.81004366812227069
20220921,0.62748925827085689,0.60278745644599308,0.75217391304347825,460,346,0.39721254355400692,0.24782608695652175
20220922,0.72596429011347319,0.65827338129496404,0.79392624728850325,461,366,0.34172661870503596,0.20607375271149675
20220923,0.71450102076488686,0.71111111111111114,0.83116883116883122,462,384,0.28888888888888886,0.16883116883116878
20220926,0.72018672829138242,0.62544169611307421,0.76956521739130435,460,354,0.37455830388692579,0.23043478260869565
20220927,0.64931795518167246,0.45310015898251194,0.62363238512035013,457,285,0.54689984101748812,0.37636761487964987
20220928,0.84291704794494482,0.69485294117647056,0.81995661605206072,461,378,0.30514705882352944,0.18004338394793928
20220929,0.66966653568041146,0.54257095158597668,0.70346320346320346,462,325,0.45742904841402332,0.29653679653679654
20220930,0.90838910496710457,0.68498168498168499,0.81304347826086953,460,374,0.31501831501831501,0.18695652173913047
20221010,0.8508556276740733,0.73962264150943391,0.85032537960954446,461,392,0.26037735849056609,0.14967462039045554
20221011,0.76935593533644653,0.50986842105263153,0.6753812636165577,459,310,0.49013157894736847,0.3246187363834423
20221012,0.72546748471826294,0.20954907161803712,0.34649122807017546,456,158,0.79045092838196285,0.65350877192982448
20221013,0.54471388333117865,0.097238895558223293,0.17724288840262581,457,81,0.90276110444177671,0.82275711159737419
20221014,0.76380264678999576,0.57365684575389952,0.72907488986784141,454,331,0.42634315424610048,0.27092511013215859
20221017,0.68258405829828561,0.5643224699828473,0.72149122807017541,456,329,0.4356775300171527,0.27850877192982459
20221018,0.71172176166751255,0.60632688927943756,0.75492341356673964,457,345,0.39367311072056244,0.24507658643326036
20221019,0.84702051392494704,0.65405405405405403,0.79084967320261434,459,363,0.34594594594594597,0.20915032679738566
20221020,0.76559772229874656,0.63992869875222813,0.7804347826086957,460,359,0.36007130124777187,0.2195652173913043
20221021,0.78978504233371771,0.65405405405405403,0.79084967320261434,459,363,0.34594594594594597,0.20915032679738566
20221024,0.84581718320816879,0.68248175182481752,0.81127982646420826,461,374,0.31751824817518248,0.18872017353579174
20221025,0.85105289724216937,0.54545454545454541,0.70588235294117652,459,324,0.45454545454545459,0.29411764705882348
20221026,0.81970146527267385,0.61702127659574468,0.76315789473684215,456,348,0.38297872340425532,0.23684210526315785
20221027,0.8642907094599892,0.58549222797927458,0.73856209150326801,459,339,0.41450777202072542,0.26143790849673199
20221028,0.79707129751658767,0.58762886597938147,0.74025974025974028,462,342,0.41237113402061853,0.25974025974025972
20221031,0.73101616819737458,0.51074380165289257,0.67614879649890591,457,309,0.48925619834710743,0.32385120350109409
20221101,0.83163687929772834,0.60563380281690138,0.75438596491228072,456,344,0.39436619718309862,0.24561403508771928
20221102,0.75587864738081223,0.59162303664921467,0.74342105263157898,456,339,0.40837696335078533,0.25657894736842102
20221103,0.72157700251638901,0.70055452865064693,0.82391304347826089,460,379,0.29944547134935307,0.17608695652173911
20221104,0.70560480393412739,0.6588021778584392,0.79431072210065645,457,363,0.3411978221415608,0.20568927789934355
20221107,0.68784997244784174,0.54915254237288136,0.70897155361050324,457,324,0.45084745762711864,0.29102844638949676
20221108,0.68352344568427026,0.61904761904761907,0.76470588235294112,459,351,0.38095238095238093,0.23529411764705888
20221109,0.71862943662509304,0.70631970260223054,0.82788671023965144,459,380,0.29368029739776946,0.17211328976034856
20221110,0.84396848527143342,0.69316081330868762,0.81877729257641918,458,375,0.30683918669131238,0.18122270742358082
20221111,0.8135571717851916,0.59860383944153572,0.74890829694323147,458,343,0.40139616055846428,0.25109170305676853
20221114,0.87818014944865741,0.61199294532627868,0.75929978118161923,457,347,0.38800705467372132,0.24070021881838077
20221115,0.79729966917469997,0.7009345794392523,0.82417582417582413,455,375,0.2990654205607477,0.17582417582417587
20221116,0.72010174171807784,0.66304347826086951,0.79738562091503273,459,366,0.33695652173913049,0.20261437908496727
20221117,0.6794710522748113,0.64981949458483756,0.78774617067833697,457,360,0.35018050541516244,0.21225382932166303
20221118,0.78968775953422365,0.72556390977443608,0.84095860566448799,459,386,0.27443609022556392,0.15904139433551201
20221121,0.80677479956542397,0.60770577933450087,0.75599128540305016,459,347,0.39229422066549913,0.24400871459694984
20221122,0.70851006108755743,0.67577413479052828,0.80652173913043479,460,371,0.32422586520947172,0.19347826086956521
20221123,0.86006273457420845,0.57804459691252141,0.7326086956521739,460,337,0.42195540308747859,0.2673913043478261
20221124,0.73555066915848411,0.60209424083769636,0.75163398692810457,459,345,0.39790575916230364,0.24836601307189543
20221125,0.76076443162946994,0.651705565529623,0.78913043478260869,460,363,0.348294434470377,0.21086956521739131
20221128,0.67395222379189923,0.55593220338983051,0.71459694989106759,459,328,0.44406779661016949,0.28540305010893241
20221129,0.746296754899478,0.69029850746268662,0.81677704194260481,453,370,0.30970149253731338,0.18322295805739519
20221130,0.66979858665965297,0.6292335115864528,0.7724288840262582,457,353,0.3707664884135472,0.2275711159737418
20221201,0.80138716538054244,0.65045045045045047,0.78820960698689957,458,361,0.34954954954954953,0.21179039301310043
20221202,0.64270289496446553,0.52842809364548493,0.69146608315098468,457,316,0.47157190635451507,0.30853391684901532
20221205,0.70277208187263818,0.63279857397504458,0.77510917030567683,458,355,0.36720142602495542,0.22489082969432317
20221206,0.79880637344873939,0.67518248175182483,0.8061002178649237,459,370,0.32481751824817517,0.1938997821350763
20221207,0.79902111787422592,0.63636363636363635,0.77777777777777779,459,357,0.36363636363636365,0.22222222222222221
20221208,0.70643478401376125,0.67824497257769656,0.80827886710239649,459,371,0.32175502742230344,0.19172113289760351
20221209,0.76288659775041434,0.65467625899280579,0.79130434782608694,460,364,0.34532374100719421,0.20869565217391306
20221212,0.89953534863878426,0.69741697416974169,0.82173913043478264,460,378,0.30258302583025831,0.17826086956521736
20221213,0.80237740443432115,0.65045045045045047,0.78820960698689957,458,361,0.34954954954954953,0.21179039301310043
20221214,0.82163338585616374,0.55067567567567566,0.710239651416122,459,326,0.44932432432432434,0.289760348583878
20221215,0.64279500358025177,0.5706984667802385,0.72668112798264639,461,335,0.4293015332197615,0.27331887201735361
20221216,0.82050054317993915,0.67941712204007287,0.80911062906724507,461,373,0.32058287795992713,0.19088937093275493
20221219,0.65112535483760037,0.67695099818511795,0.80735930735930739,462,373,0.32304900181488205,0.19264069264069261
20221220,0.74879387854134949,0.67636363636363639,0.80694143167028198,461,372,0.32363636363636361,0.19305856832971802
20221221,0.86128621444383746,0.64349376114082002,0.7830802603036876,461,361,0.35650623885917998,0.2169197396963124
20221222,0.73003137567261778,0.74952561669829221,0.85683297180043383,461,395,0.25047438330170779,0.14316702819956617
20221223,0.8084923538802895,0.71003717472118955,0.83043478260869563,460,382,0.28996282527881045,0.16956521739130437
20221226,0.56921523278913866,0.44707740916271721,0.61790393013100442,458,283,0.55292259083728279,0.38209606986899558
20221227,0.60196575745198611,0.34897360703812319,0.5173913043478261,460,238,0.65102639296187681,0.4826086956521739
20221228,0.74732099854883971,0.72014925373134331,0.83731019522776573,461,386,0.27985074626865669,0.16268980477223427
20221229,0.7603290000375742,0.6112084063047285,0.75869565217391299,460,349,0.3887915936952715,0.24130434782608701
20221230,0.73962530131179538,0.40672782874617736,0.57826086956521738,460,266,0.5932721712538227,0.42173913043478262
