trade_date,prediction_spearman,top10_jaccard,top10_overlap,top_size,intersection,top10_exclusive_union_fraction,top10_per_model_exclusive_fraction
20240305,0.93507650000862086,0.60209424083769636,0.75163398692810457,459,345,0.39790575916230364,0.24836601307189543
20240306,0.84757161651414592,0.55746140651801024,0.71585903083700442,454,325,0.44253859348198976,0.28414096916299558
20240307,0.93701650997255914,0.59581881533101044,0.74672489082969429,458,342,0.40418118466898956,0.25327510917030571
20240308,0.85337520965105829,0.55706984667802384,0.71553610503282272,457,327,0.44293015332197616,0.28446389496717728
20240311,0.86405264922301128,0.61061946902654862,0.75824175824175821,455,345,0.38938053097345138,0.24175824175824179
20240312,0.85281589573962702,0.60350877192982455,0.75273522975929974,457,344,0.39649122807017545,0.24726477024070026
20240313,0.87338220378363185,0.60420315236427324,0.75327510917030571,458,345,0.39579684763572676,0.24672489082969429
20240314,0.86652854812156321,0.48303715670436187,0.65141612200435728,459,299,0.51696284329563813,0.34858387799564272
20240315,0.8873633066284824,0.67032967032967028,0.80263157894736847,456,366,0.32967032967032972,0.19736842105263153
20240318,0.88405958611103752,0.73996175908221795,0.85054945054945053,455,387,0.26003824091778205,0.14945054945054947
20240319,0.89400361128865258,0.57931034482758625,0.73362445414847166,458,336,0.42068965517241375,0.26637554585152834
20240320,0.8844115165734977,0.63734290843806107,0.77850877192982459,456,355,0.36265709156193893,0.22149122807017541
20240321,0.91986515435199057,0.60632688927943756,0.75492341356673964,457,345,0.39367311072056244,0.24507658643326036
20240322,0.89462134651726066,0.55782312925170063,0.71615720524017468,458,328,0.44217687074829937,0.28384279475982532
20240325,0.905752828175305,0.59722222222222221,0.74782608695652175,460,344,0.40277777777777779,0.25217391304347825
20240326,0.92609125984307428,0.61267605633802813,0.75982532751091703,458,348,0.38732394366197187,0.24017467248908297
20240327,0.88361159740395379,0.54621848739495793,0.70652173913043481,460,325,0.45378151260504207,0.29347826086956519
20240328,0.86689666710212854,0.55442176870748294,0.71334792122538293,457,326,0.44557823129251706,0.28665207877461707
20240329,0.87087432924315911,0.52079866888519133,0.68490153172866519,457,313,0.47920133111480867,0.31509846827133481
20240401,0.89034595703164032,0.49917627677100496,0.6659340659340659,455,303,0.50082372322899504,0.3340659340659341
20240402,0.88035474119988399,0.54208754208754206,0.70305676855895194,458,322,0.45791245791245794,0.29694323144104806
20240403,0.90657374254274026,0.53511705685618727,0.69716775599128544,459,320,0.46488294314381273,0.30283224400871456
20240408,0.93035542195478627,0.59027777777777779,0.74235807860262004,458,340,0.40972222222222221,0.25764192139737996
20240409,0.8554506519377556,0.48220064724919093,0.6506550218340611,458,298,0.51779935275080913,0.3493449781659389
20240410,0.87439366098576654,0.53923205342237057,0.70065075921908893,461,323,0.46076794657762943,0.29934924078091107
20240411,0.88924814408609021,0.57461406518010294,0.72984749455337694,459,335,0.42538593481989706,0.27015250544662306
20240412,0.88289805340205096,0.52921535893155258,0.69213973799126638,458,317,0.47078464106844742,0.30786026200873362
20240415,0.94986005774348847,0.68613138686131392,0.81385281385281383,462,376,0.31386861313868608,0.18614718614718617
20240416,0.9264411517628881,0.72118959107806691,0.83801295896328298,463,388,0.27881040892193309,0.16198704103671702
20240417,0.86410767693926371,0.46666666666666667,0.63636363636363635,440,280,0.53333333333333333,0.36363636363636365
20240418,0.82030635876198743,0.44707740916271721,0.61790393013100442,458,283,0.55292259083728279,0.38209606986899558
20240419,0.86504731338455021,0.44707740916271721,0.61790393013100442,458,283,0.55292259083728279,0.38209606986899558
20240422,0.91782501926778526,0.55254237288135588,0.71179039301310043,458,326,0.44745762711864412,0.28820960698689957
20240423,0.85965444267697844,0.43573667711598746,0.60698689956331875,458,278,0.5642633228840126,0.39301310043668125
20240424,0.83592659299420546,0.56506849315068497,0.72210065645514221,457,330,0.43493150684931503,0.27789934354485779
20240425,0.90163810522962773,0.55254237288135588,0.71179039301310043,458,326,0.44745762711864412,0.28820960698689957
20240426,0.79920210042535933,0.45773524720893144,0.62800875273522971,457,287,0.54226475279106856,0.37199124726477029
20240429,0.88978285774107313,0.47626841243862522,0.64523281596452331,451,291,0.52373158756137483,0.35476718403547669
20240430,0.82564759023142109,0.53872053872053871,0.70021881838074396,457,320,0.46127946127946129,0.29978118161925604
20240506,0.89358604896975458,0.47882736156351791,0.64757709251101325,454,294,0.52117263843648209,0.35242290748898675
20240507,0.88211541133508131,0.45627980922098571,0.6266375545851528,458,287,0.54372019077901435,0.3733624454148472
20240508,0.94448454738855547,0.64516129032258063,0.78431372549019607,459,360,0.35483870967741937,0.21568627450980393
20240509,0.86062748770762987,0.54208754208754206,0.70305676855895194,458,322,0.45791245791245794,0.29694323144104806
20240510,0.92178638416453418,0.59999999999999998,0.75,460,345,0.40000000000000002,0.25
20240513,0.94683638324296926,0.66726943942133821,0.80043383947939262,461,369,0.33273056057866179,0.19956616052060738
20240514,0.88063368459660096,0.59719789842381787,0.7478070175438597,456,341,0.40280210157618213,0.2521929824561403
20240515,0.93252764900168295,0.63864042933810372,0.77947598253275108,458,357,0.36135957066189628,0.22052401746724892
20240516,0.90209908242929826,0.56313993174061439,0.72052401746724892,458,330,0.43686006825938561,0.27947598253275108
20240517,0.87370897630148892,0.602112676056338,0.75164835164835164,455,342,0.397887323943662,0.24835164835164836
20240520,0.90211172698969633,0.59027777777777779,0.74235807860262004,458,340,0.40972222222222221,0.25764192139737996
20240521,0.87769210149674937,0.53156146179401997,0.69414316702819956,461,320,0.46843853820598003,0.30585683297180044
20240522,0.88834629398265008,0.56388415672913117,0.72113289760348587,459,331,0.43611584327086883,0.27886710239651413
20240523,0.87561314656864608,0.57606837606837602,0.73101952277657267,461,337,0.42393162393162398,0.26898047722342733
20240524,0.90392570863776944,0.56122448979591832,0.71895424836601307,459,330,0.43877551020408168,0.28104575163398693
20240527,0.87359497326468427,0.49593495934959347,0.66304347826086951,460,305,0.50406504065040658,0.33695652173913049
20240528,0.91357604555610405,0.56271186440677967,0.72017353579175702,461,332,0.43728813559322033,0.27982646420824298
20240529,0.89371287156123225,0.60907504363001741,0.75704989154013014,461,349,0.39092495636998259,0.24295010845986986
20240530,0.89409865604008831,0.58894645941278068,0.74130434782608701,460,341,0.41105354058721932,0.25869565217391299
20240531,0.83998613171243786,0.46031746031746029,0.63043478260869568,460,290,0.53968253968253976,0.36956521739130432
20240603,0.8421632876000773,0.63539823008849561,0.77705627705627711,462,359,0.36460176991150439,0.22294372294372289
20240604,0.8022914999279751,0.45569620253164556,0.62608695652173918,460,288,0.54430379746835444,0.37391304347826082
20240605,0.91424404991711905,0.71111111111111114,0.83116883116883122,462,384,0.28888888888888886,0.16883116883116878
20240606,0.91052949315883291,0.61821366024518387,0.76406926406926412,462,353,0.38178633975481613,0.23593073593073588
20240607,0.80035563587428149,0.33920704845814981,0.50657894736842102,456,231,0.66079295154185025,0.49342105263157898
20240611,0.88746365554149464,0.52066115702479343,0.68478260869565222,460,315,0.47933884297520657,0.31521739130434778
20240612,0.86441594563299562,0.59929701230228472,0.74945054945054945,455,341,0.40070298769771528,0.25054945054945055
20240613,0.87015199640593255,0.59098786828422878,0.7429193899782135,459,341,0.40901213171577122,0.2570806100217865
20240614,0.86819306826912368,0.56388415672913117,0.72113289760348587,459,331,0.43611584327086883,0.27886710239651413
20240617,0.89859976630906357,0.68190127970749548,0.81086956521739129,460,373,0.31809872029250452,0.18913043478260871
20240618,0.83200643480545344,0.55782312925170063,0.71615720524017468,458,328,0.44217687074829937,0.28384279475982532
20240619,0.90008417356308024,0.59860383944153572,0.74890829694323147,458,343,0.40139616055846428,0.25109170305676853
20240620,0.91997157845015387,0.5821917808219178,0.73593073593073588,462,340,0.4178082191780822,0.26406926406926412
20240621,0.86156235775755041,0.51565074135090605,0.68043478260869561,460,313,0.48434925864909395,0.31956521739130439
20240624,0.89192234030614048,0.64349376114082002,0.7830802603036876,461,361,0.35650623885917998,0.2169197396963124
20240625,0.83781167384427069,0.38998482549317148,0.56113537117903933,458,257,0.61001517450682852,0.43886462882096067
20240626,0.8546689820282577,0.45166402535657685,0.62227074235807855,458,285,0.5483359746434231,0.37772925764192145
20240627,0.92254695823620325,0.65467625899280579,0.79130434782608694,460,364,0.34532374100719421,0.20869565217391306
20240628,0.84907846264025166,0.52066115702479343,0.68478260869565222,460,315,0.47933884297520657,0.31521739130434778
20240701,0.87313642973344463,0.54729729729729726,0.70742358078602618,458,324,0.45270270270270274,0.29257641921397382
20240702,0.91313465489855439,0.63571428571428568,0.77729257641921401,458,356,0.36428571428571432,0.22270742358078599
20240703,0.91637663067965802,0.58752166377816295,0.74017467248908297,458,339,0.41247833622183705,0.25982532751091703
20240704,0.92235109803840232,0.67088607594936711,0.80303030303030298,462,371,0.32911392405063289,0.19696969696969702
20240705,0.83998630215189773,0.6048951048951049,0.75381263616557737,459,346,0.3951048951048951,0.24618736383442263
20240708,0.9142440213082621,0.60138648180242638,0.75108225108225113,462,347,0.39861351819757362,0.24891774891774887
20240709,0.83176231496136233,0.43887147335423199,0.61002178649237471,459,280,0.56112852664576796,0.38997821350762529
20240710,0.88621707721881693,0.58275862068965523,0.73638344226579522,459,338,0.41724137931034477,0.26361655773420478
20240711,0.92693182255340989,0.58741258741258739,0.74008810572687223,454,336,0.41258741258741261,0.25991189427312777
20240712,0.87862107086543706,0.49025974025974028,0.65795206971677556,459,302,0.50974025974025972,0.34204793028322444
20240715,0.92456394271390807,0.62544169611307421,0.76956521739130435,460,354,0.37455830388692579,0.23043478260869565
20240716,0.88100987275743903,0.61619718309859151,0.76252723311546844,459,350,0.38380281690140849,0.23747276688453156
20240717,0.89583077753356533,0.63701067615658358,0.77826086956521734,460,358,0.36298932384341642,0.22173913043478266
20240718,0.87309772082262549,0.54545454545454541,0.70588235294117652,459,324,0.45454545454545459,0.29411764705882348
20240719,0.85499752664456563,0.64516129032258063,0.78431372549019607,459,360,0.35483870967741937,0.21568627450980393
20240722,0.86947725915388208,0.70577281191806329,0.82751091703056767,458,379,0.29422718808193671,0.17248908296943233
20240723,0.864102225575762,0.63928571428571423,0.77995642701525059,459,358,0.36071428571428577,0.22004357298474941
20240724,0.88376839836921961,0.63345195729537362,0.77559912854030499,459,356,0.36654804270462638,0.22440087145969501
20240725,0.80242558435404643,0.53255425709515858,0.69498910675381265,459,319,0.46744574290484142,0.30501089324618735
20240726,0.8573823554166875,0.64157706093189959,0.78165938864628826,458,358,0.35842293906810041,0.21834061135371174
20240729,0.92755140603228248,0.5951134380453752,0.74617067833698025,457,341,0.4048865619546248,0.25382932166301975
20240730,0.88679144663549025,0.59162303664921467,0.74342105263157898,456,339,0.40837696335078533,0.25657894736842102
20240731,0.87388273447850451,0.64855072463768115,0.78681318681318679,455,358,0.35144927536231885,0.21318681318681321
20240801,0.92076405113670479,0.67399267399267404,0.80525164113785563,457,368,0.32600732600732596,0.19474835886214437
20240802,0.93250879150485699,0.66606170598911074,0.79956427015250542,459,367,0.33393829401088926,0.20043572984749458
20240805,0.90713058192292551,0.62477876106194685,0.76906318082788672,459,353,0.37522123893805315,0.23093681917211328
20240806,0.89875036438322387,0.61769911504424779,0.76367614879649892,457,349,0.38230088495575221,0.23632385120350108
20240807,0.91359787680665094,0.70841121495327097,0.82932166301969368,457,379,0.29158878504672903,0.17067833698030632
20240808,0.91081593933967464,0.5895652173913043,0.74179431072210067,457,339,0.4104347826086957,0.25820568927789933
20240809,0.90283709184078365,0.58419243986254299,0.73752711496746204,461,340,0.41580756013745701,0.26247288503253796
20240812,0.90625747286462321,0.56802721088435371,0.72451193058568331,461,334,0.43197278911564629,0.27548806941431669
20240813,0.81167570023060298,0.49837133550488599,0.66521739130434787,460,306,0.50162866449511401,0.33478260869565213
20240814,0.8841181238452368,0.55143338954468801,0.71086956521739131,460,327,0.44856661045531199,0.28913043478260869
20240815,0.84714885042208654,0.67213114754098358,0.80392156862745101,459,369,0.32786885245901642,0.19607843137254899
20240816,0.90076611584196842,0.66365280289330919,0.79782608695652169,460,367,0.33634719710669081,0.20217391304347831
20240819,0.90291564494007071,0.62477876106194685,0.76906318082788672,459,353,0.37522123893805315,0.23093681917211328
20240820,0.89042916251893611,0.66126126126126128,0.79609544468546634,461,367,0.33873873873873872,0.20390455531453366
20240821,0.89407633104882067,0.70315398886827463,0.82570806100217864,459,379,0.29684601113172537,0.17429193899782136
20240822,0.85418917082491708,0.651705565529623,0.78913043478260869,460,363,0.348294434470377,0.21086956521739131
20240823,0.86576700109565663,0.66666666666666663,0.80000000000000004,460,368,0.33333333333333337,0.19999999999999996
20240826,0.84520928215629654,0.46560000000000001,0.63537117903930129,458,291,0.53439999999999999,0.36462882096069871
20240827,0.85290635566649942,0.56923076923076921,0.72549019607843135,459,333,0.43076923076923079,0.27450980392156865
20240828,0.84789252882374311,0.60770577933450087,0.75599128540305016,459,347,0.39229422066549913,0.24400871459694984
20240829,0.8081468954828529,0.42901716068642748,0.60043668122270744,458,275,0.57098283931357252,0.39956331877729256
20240830,0.87377406752959663,0.64324324324324322,0.78289473684210531,456,357,0.35675675675675678,0.21710526315789469
20240902,0.85904088909387988,0.59098786828422878,0.7429193899782135,459,341,0.40901213171577122,0.2570806100217865
20240903,0.87898949684928573,0.60350877192982455,0.75273522975929974,457,344,0.39649122807017545,0.24726477024070026
20240904,0.90076882470983022,0.61403508771929827,0.76086956521739135,460,350,0.38596491228070173,0.23913043478260865
20240905,0.85921808564089841,0.65045045045045047,0.78820960698689957,458,361,0.34954954954954953,0.21179039301310043
20240906,0.87352008909643397,0.66666666666666663,0.80000000000000004,460,368,0.33333333333333337,0.19999999999999996
20240909,0.88008828795474203,0.67213114754098358,0.80392156862745101,459,369,0.32786885245901642,0.19607843137254899
20240910,0.82919704485795764,0.61687170474516695,0.7630434782608696,460,351,0.38312829525483305,0.2369565217391304
20240911,0.87506816541095789,0.64349376114082002,0.7830802603036876,461,361,0.35650623885917998,0.2169197396963124
20240912,0.88289231989328376,0.63410301953818826,0.77608695652173909,460,357,0.36589698046181174,0.22391304347826091
20240913,0.89809080822818033,0.63410301953818826,0.77608695652173909,460,357,0.36589698046181174,0.22391304347826091
20240918,0.91290928472600141,0.62610229276895946,0.77006507592190887,461,355,0.37389770723104054,0.22993492407809113
20240919,0.87633541035210072,0.63214285714285712,0.77461706783369799,457,354,0.36785714285714288,0.22538293216630201
20240920,0.88581249711459098,0.62699822380106573,0.77074235807860259,458,353,0.37300177619893427,0.22925764192139741
20240923,0.88216553160744871,0.62989323843416367,0.77292576419213976,458,354,0.37010676156583633,0.22707423580786024
20240924,0.88915518553844308,0.5743944636678201,0.72967032967032963,455,332,0.4256055363321799,0.27032967032967037
20240925,0.92374136819240327,0.63864042933810372,0.77947598253275108,458,357,0.36135957066189628,0.22052401746724892
20240926,0.88294004943508186,0.59219858156028371,0.74387527839643652,449,334,0.40780141843971629,0.25612472160356348
20240927,0.87739345792727785,0.53846153846153844,0.69999999999999996,450,315,0.46153846153846156,0.30000000000000004
20240930,0.85987945005588184,0.27787021630615638,0.43489583333333331,384,167,0.72212978369384362,0.56510416666666674
20241008,0.82233184421824712,0.26984126984126983,0.42499999999999999,400,170,0.73015873015873023,0.57499999999999996
20241009,0.87794250700953724,0.33236574746008707,0.4989106753812636,459,229,0.66763425253991293,0.50108932461873645
20241010,0.79498451389314484,0.41835147744945567,0.58991228070175439,456,269,0.58164852255054433,0.41008771929824561
20241011,0.81501808569152467,0.59652173913043482,0.74727668845315909,459,343,0.40347826086956518,0.25272331154684091
20241014,0.81212465488247254,0.4496,0.62030905077262688,453,281,0.5504,0.37969094922737312
20241015,0.8559680571316659,0.55972696245733788,0.71772428884026263,457,328,0.44027303754266212,0.28227571115973737
20241016,0.89003407700909176,0.57913043478260873,0.73348017621145378,454,333,0.42086956521739127,0.26651982378854622
20241017,0.92832507409163234,0.70895522388059706,0.82969432314410485,458,380,0.29104477611940294,0.17030567685589515
20241018,0.87792440984793063,0.49752066115702481,0.66445916114790282,453,301,0.50247933884297513,0.33554083885209718
20241021,0.91457960096166058,0.5625,0.71999999999999997,450,324,0.4375,0.28000000000000003
20241022,0.92664094349515802,0.66420664206642066,0.79822616407982261,451,360,0.33579335793357934,0.20177383592017739
20241023,0.91384436420196768,0.67717996289424864,0.80752212389380529,452,365,0.32282003710575136,0.19247787610619471
20241024,0.91178830180913994,0.68656716417910446,0.81415929203539827,452,368,0.31343283582089554,0.18584070796460173
20241025,0.89831100622066262,0.65491651205936918,0.79147982062780264,446,353,0.34508348794063082,0.20852017937219736
20241028,0.87833957979534294,0.66159695817490494,0.79633867276887871,437,348,0.33840304182509506,0.20366132723112129
20241029,0.93079699503195645,0.58730158730158732,0.73999999999999999,450,333,0.41269841269841268,0.26000000000000001
20241030,0.93270546338309579,0.7153846153846154,0.8340807174887892,446,372,0.2846153846153846,0.1659192825112108
20241031,0.92510992976431172,0.63235294117647056,0.77477477477477474,444,344,0.36764705882352944,0.22522522522522526
20241101,0.89914166254187344,0.41562500000000002,0.58719646799116998,453,266,0.58437499999999998,0.41280353200883002
20241104,0.87970242317980563,0.52299829642248719,0.68680089485458617,447,307,0.47700170357751281,0.31319910514541383
20241105,0.88301721502834629,0.58571428571428574,0.73873873873873874,444,328,0.41428571428571426,0.26126126126126126
20241106,0.90978504091971413,0.61151079136690645,0.7589285714285714,448,340,0.38848920863309355,0.2410714285714286
20241107,0.87569051112022567,0.53739130434782612,0.69909502262443435,442,309,0.46260869565217388,0.30090497737556565
20241108,0.93277176326300359,0.55172413793103448,0.71111111111111114,450,320,0.44827586206896552,0.28888888888888886
20241111,0.92521649326569488,0.47840531561461797,0.64719101123595502,445,288,0.52159468438538203,0.35280898876404498
20241112,0.9223458095911431,0.67467652495378927,0.80573951434878588,453,365,0.32532347504621073,0.19426048565121412
20241113,0.9119715896268501,0.6672760511882998,0.80043859649122806,456,365,0.3327239488117002,0.19956140350877194
20241114,0.88686231160411055,0.59652173913043482,0.74727668845315909,459,343,0.40347826086956518,0.25272331154684091
20241115,0.9081173114300648,0.58680555555555558,0.73960612691466088,457,338,0.41319444444444442,0.26039387308533912
20241118,0.90500331974674364,0.4662379421221865,0.63596491228070173,456,290,0.5337620578778135,0.36403508771929827
20241119,0.82454823981361336,0.48208469055374592,0.65054945054945057,455,296,0.51791530944625408,0.34945054945054943
20241120,0.89235516956704197,0.61151079136690645,0.7589285714285714,448,340,0.38848920863309355,0.2410714285714286
20241121,0.90559983265539545,0.59717314487632511,0.74778761061946908,452,338,0.40282685512367489,0.25221238938053092
20241122,0.9142286236600724,0.61769911504424779,0.76367614879649892,457,349,0.38230088495575221,0.23632385120350108
20241125,0.91893548550753501,0.40438871473354232,0.5758928571428571,448,258,0.59561128526645768,0.4241071428571429
20241126,0.89265555126214835,0.53378378378378377,0.69603524229074887,454,316,0.46621621621621623,0.30396475770925113
20241127,0.90527530960822034,0.52093802345058626,0.68502202643171806,454,311,0.47906197654941374,0.31497797356828194
20241128,0.92593433114621726,0.56013745704467355,0.7180616740088106,454,326,0.43986254295532645,0.2819383259911894
20241129,0.92760124322505544,0.69548872180451127,0.82039911308203994,451,370,0.30451127819548873,0.17960088691796006
20241202,0.90911582646924771,0.62545454545454549,0.76957494407158833,447,344,0.37454545454545451,0.23042505592841167
20241203,0.93636947396914294,0.72466539196940727,0.84035476718403546,451,379,0.27533460803059273,0.15964523281596454
20241204,0.91317019017594248,0.74329501915708818,0.85274725274725272,455,388,0.25670498084291182,0.14725274725274728
20241205,0.88872463131112023,0.68283582089552242,0.81152993348115299,451,366,0.31716417910447758,0.18847006651884701
20241206,0.90433821751558952,0.70510396975425327,0.82705099778270508,451,373,0.29489603024574673,0.17294900221729492
20241209,0.91892868395885707,0.74230769230769234,0.85209713024282563,453,386,0.25769230769230766,0.14790286975717437
20241210,0.86779951688119705,0.5460750853242321,0.70640176600441507,453,320,0.4539249146757679,0.29359823399558493
20241211,0.91025202962928653,0.72692307692307689,0.84187082405345215,449,378,0.27307692307692311,0.15812917594654785
20241212,0.90326964992177838,0.69754253308128544,0.82182628062360796,449,369,0.30245746691871456,0.17817371937639204
20241213,0.93511399626027791,0.66605504587155961,0.79955947136563876,454,363,0.33394495412844039,0.20044052863436124
20241216,0.91197558577276994,0.50918196994991649,0.6747787610619469,452,305,0.49081803005008351,0.3252212389380531
20241217,0.92191448316179769,0.54697986577181212,0.70715835140997829,461,326,0.45302013422818788,0.29284164859002171
20241218,0.89385472869327121,0.57638888888888884,0.7312775330396476,454,332,0.42361111111111116,0.2687224669603524
20241219,0.91459304854333068,0.48292682926829267,0.65131578947368418,456,297,0.51707317073170733,0.34868421052631582
20241220,0.9039284265357147,0.602112676056338,0.75164835164835164,455,342,0.397887323943662,0.24835164835164836
20241223,0.91430849018096272,0.60907504363001741,0.75704989154013014,461,349,0.39092495636998259,0.24295010845986986
20241224,0.84630611792773092,0.47096774193548385,0.64035087719298245,456,292,0.52903225806451615,0.35964912280701755
20241225,0.92161302836459025,0.67272727272727273,0.80434782608695654,460,370,0.32727272727272727,0.19565217391304346
20241226,0.87073134035903865,0.59019264448336251,0.74229074889867841,454,337,0.40980735551663749,0.25770925110132159
20241227,0.83068477662917306,0.53872053872053871,0.70021881838074396,457,320,0.46127946127946129,0.29978118161925604
20241230,0.87167500801674214,0.54285714285714282,0.70370370370370372,459,323,0.45714285714285718,0.29629629629629628
20241231,0.9117431664748642,0.63928571428571423,0.77995642701525059,459,358,0.36071428571428577,0.22004357298474941
