trade_date,prediction_spearman,top10_jaccard,top10_overlap,top_size,intersection
20241017,-0.72296055004544935,0,0,458,0
20241018,-0.24693655819448776,0.026047565118912798,0.050772626931567331,453,23
20241021,-0.6931437371264525,0.0011123470522803114,0.0022222222222222222,450,1
20241022,-0.70991187390925869,0.008948545861297539,0.017738359201773836,451,8
20241023,-0.69369865806170306,0.0011074197120708748,0.0022123893805309734,452,1
20241024,-0.67631931293660219,0.0044444444444444444,0.0088495575221238937,452,4
20241025,-0.57615122930762308,0,0,446,0
20241028,-0.4624036471601784,0,0,437,0
20241029,-0.6010313344152598,0,0,450,0
20241030,-0.74083747975247904,0,0,446,0
20241031,-0.67663732272690247,0,0,444,0
20241101,-0.39581603794153175,0.031890660592255128,0.061810154525386317,453,28
20241104,-0.57070767008159651,0,0,447,0
20241105,0.018222368127064764,0.04716981132075472,0.090090090090090086,444,40
20241106,-0.58942605411115379,0.0044843049327354259,0.0089285714285714281,448,4
20241107,-0.28619943928999336,0.013761467889908258,0.027149321266968326,442,12
20241108,-0.63707224959984599,0,0,450,0
20241111,-0.60149793706355859,0.0011248593925759281,0.0022471910112359553,445,1
20241112,-0.70598826007408955,0.0033222591362126247,0.0066225165562913907,453,3
20241113,-0.66370621770796312,0.0077348066298342545,0.015350877192982455,456,7
20241114,-0.38869770849894758,0.0010905125408942203,0.0021786492374727671,459,1
20241115,-0.60240412299613899,0.0010952902519167579,0.0021881838074398249,457,1
20241118,-0.24557869354641937,0.078014184397163122,0.14473684210526316,456,66
20241119,-0.44351609336798326,0.0044150110375275938,0.0087912087912087912,455,4
20241120,-0.60960874985867397,0,0,448,0
20241121,-0.63522903547047493,0.0044444444444444444,0.0088495575221238937,452,4
20241122,-0.5084525039109864,0.022371364653243849,0.043763676148796497,457,20
20241125,-0.66372680365691494,0.0022371364653243847,0.004464285714285714,448,2
20241126,-0.72142571845447268,0,0,454,0
20241127,-0.7210116350620791,0,0,454,0
20241128,-0.69956609230358746,0,0,454,0
20241129,-0.76897669493018128,0,0,451,0
20241202,-0.61067334859732303,0.002242152466367713,0.0044742729306487695,447,2
20241203,-0.67082308414378788,0.0011098779134295228,0.0022172949002217295,451,1
20241204,-0.79244832243498753,0.0011001100110011001,0.0021978021978021978,455,1
20241205,-0.72439078161505077,0.0033370411568409346,0.0066518847006651885,451,3
20241206,-0.67051025998733149,0.0011098779134295228,0.0022172949002217295,451,1
20241209,-0.73179327285803097,0.0033222591362126247,0.0066225165562913907,453,3
20241210,-0.57540087772763593,0.004434589800443459,0.0088300220750551876,453,4
20241211,-0.72301703293498798,0,0,449,0
20241212,-0.71756207030277075,0.0033519553072625698,0.0066815144766146995,449,3
20241213,-0.67450702370023319,0.0011025358324145535,0.0022026431718061676,454,1
20241216,-0.64106764125680815,0.0011074197120708748,0.0022123893805309734,452,1
20241217,-0.086896435042771863,0.015418502202643172,0.030368763557483729,461,14
20241218,-0.64892292932873796,0.0033149171270718232,0.0066079295154185024,454,3
20241219,-0.70006654206893038,0.0033003300330033004,0.0065789473684210523,456,3
20241220,-0.70702196765108083,0.0033076074972436605,0.0065934065934065934,455,3
20241223,0.15325518965804732,0.10419161676646707,0.18872017353579176,461,87
20241224,-0.65003749380208065,0.005512679162072767,0.010964912280701754,456,5
20241225,-0.46354852466042706,0.0098792535675082324,0.019565217391304349,460,9
20241226,-0.66089612415866039,0.0011025358324145535,0.0022026431718061676,454,1
20241227,-0.58349484046036637,0.0088300220750551876,0.017505470459518599,457,8
20241230,-0.44937140425753497,0.022271714922048998,0.04357298474945534,459,20
20241231,-0.27109440235460536,0.015486725663716814,0.030501089324618737,459,14
