trade_date,prediction_spearman,top10_jaccard,top10_overlap,top_size,intersection
20220323,-0.49746681374730023,0.047072330654420208,0.089912280701754388,456,41
20220324,-0.54607046878164722,0.011061946902654867,0.021881838074398249,457,10
20220325,-0.16739766937320189,0.11491442542787286,0.20614035087719298,456,94
20220328,-0.075115634541608259,0.16137229987293519,0.27789934354485779,457,127
20220329,-0.39977669324581389,0.031531531531531529,0.061135371179039298,458,28
20220330,-0.39845909601014767,0.024719101123595506,0.048245614035087717,456,22
20220331,-0.21530257848447831,0.10204081632653061,0.18518518518518517,459,85
20220401,-0.25396409832232525,0.080568720379146919,0.14912280701754385,456,68
20220406,-0.3814785179041591,0.029411764705882353,0.057142857142857141,455,26
20220407,-0.26288170554347889,0.051428571428571428,0.097826086956521743,460,45
20220408,-0.49179672916811268,0.0189520624303233,0.037199124726477024,457,17
20220411,0.050474886929286866,0.13366336633663367,0.23580786026200873,458,108
20220412,-0.50381696491374506,0.011160714285714286,0.022075055187637971,453,10
20220413,-0.38830368949748278,0.036117381489841983,0.069716775599128547,459,32
20220414,-0.58970087883752731,0.0066225165562913907,0.013157894736842105,456,6
20220415,-0.44207692153487521,0.034870641169853771,0.067391304347826086,460,31
20220418,-0.2820405682579063,0.0743801652892562,0.13846153846153847,455,63
20220419,-0.17503654342772004,0.10253317249698432,0.18599562363238512,457,85
20220420,-0.36845119031546048,0.0675990675990676,0.12663755458515283,458,58
20220421,0.22121490530771815,0.14819427148194272,0.25813449023861174,461,119
20220422,-0.029776507740508409,0.21115537848605578,0.34868421052631576,456,159
20220425,0.37885986059392018,0.19895968790637192,0.33188720173535791,461,153
20220426,0.24297101912744551,0.16308470290771176,0.28043478260869564,460,129
20220427,0.091578723583363969,0.11248454882571075,0.20222222222222222,450,91
20220428,-0.35562786624799719,0.038812785388127852,0.074725274725274723,455,34
20220429,0.061801009087205337,0.081280788177339899,0.15034168564920272,439,66
20220505,-0.16381708072955248,0.079710144927536225,0.1476510067114094,447,66
20220506,-0.56713422391298363,0.0022075055187637969,0.0044052863436123352,454,2
20220509,-0.37825893450807391,0.044289044289044288,0.084821428571428575,448,38
20220510,-0.57408629969398361,0.0033296337402885681,0.0066371681415929203,452,3
20220511,-0.53744142517489724,0.0033149171270718232,0.0066079295154185024,454,3
20220512,-0.58998474243070087,0.01899441340782123,0.037280701754385963,456,17
20220513,-0.64008250664801758,0.0033222591362126247,0.0066225165562913907,453,3
20220516,-0.5952703087348481,0.011160714285714286,0.022075055187637971,453,10
20220517,-0.47619230984267513,0.031674208144796379,0.061403508771929821,456,28
20220518,-0.59346537952220935,0.0077864293659621799,0.015452538631346579,453,7
20220519,-0.62873646212474887,0,0,454,0
20220520,-0.58640063687954869,0.004434589800443459,0.0088300220750551876,453,4
20220523,-0.58063247521229111,0.0055493895671476137,0.011037527593818985,453,5
20220524,0.085673557104363252,0.072261072261072257,0.13478260869565217,460,62
20220525,-0.36771451379317843,0.028376844494892167,0.05518763796909492,453,25
20220526,-0.51225425039910844,0.012181616832779624,0.024070021881838075,457,11
20220527,-0.54648170235576976,0.011111111111111112,0.02197802197802198,455,10
20220530,-0.63312040704812544,0.0033149171270718232,0.0066079295154185024,454,3
20220531,-0.52240387094017215,0.012263099219620958,0.024229074889867842,454,11
20220601,-0.52623139627324655,0.017857142857142856,0.035087719298245612,456,16
20220602,-0.58000993474670226,0.0099667774086378731,0.019736842105263157,456,9
20220606,-0.46778353768947117,0.024774774774774775,0.048351648351648353,455,22
20220607,-0.52596130058556101,0.016685205784204672,0.032822757111597371,457,15
20220608,-0.55983299631412931,0.0044052863436123352,0.008771929824561403,456,4
20220609,-0.40952746397098078,0.037288135593220341,0.071895424836601302,459,33
20220610,-0.56990033405058227,0.0022075055187637969,0.0044052863436123352,454,2
20220613,-0.52581335978468935,0.01899441340782123,0.037280701754385963,456,17
20220614,-0.58096210973186946,0.0055005500550055009,0.010940919037199124,457,5
20220615,-0.11572994179332222,0.16391359593392629,0.2816593886462882,458,129
20220616,-0.46112845998536611,0.043378995433789952,0.083150984682713341,457,38
20220617,-0.60857053988698939,0.0055005500550055009,0.010940919037199124,457,5
20220620,-0.58455001079874758,0.0033149171270718232,0.0066079295154185024,454,3
20220621,-0.22249585618033735,0.13895781637717122,0.24400871459694989,459,112
20220622,-0.65109843243284271,0,0,456,0
20220623,-0.62613458598814442,0.0011049723756906078,0.0022075055187637969,453,1
20220624,-0.63082010941184008,0.0011049723756906078,0.0022075055187637969,453,1
20220627,-0.63905367143991088,0.0011049723756906078,0.0022075055187637969,453,1
20220628,-0.60327757385638947,0.0011098779134295228,0.0022172949002217295,451,1
20220629,-0.42883555396305317,0.014428412874583796,0.028446389496717725,457,13
20220630,-0.59176565808179982,0.012235817575083427,0.024175824175824177,455,11
20220701,-0.43791231427712335,0.029279279279279279,0.05689277899343545,457,26
20220704,-0.55141808335904874,0.0066371681415929203,0.013186813186813187,455,6
20220705,-0.30030149995654787,0.053837342497136315,0.10217391304347827,460,47
20220706,-0.4816177722456757,0.025698324022346369,0.050108932461873638,459,23
20220707,-0.64911446654914806,0.0011001100110011001,0.0021978021978021978,455,1
20220708,-0.33272596641017732,0.080378250591016553,0.1487964989059081,457,68
20220711,-0.38736851162942371,0.054085155350978138,0.10262008733624454,458,47
20220712,-0.35413560784577713,0.04328018223234624,0.08296943231441048,458,38
20220713,-0.64457157521464759,0,0,454,0
20220714,-0.5875484190528053,0.017817371937639197,0.035010940919037198,457,16
20220715,-0.24313488440741615,0.063879210220673638,0.12008733624454149,458,55
20220718,-0.37852709786619498,0.010055865921787709,0.019911504424778761,452,9
20220719,-0.60347724482599052,0.0066371681415929203,0.013186813186813187,455,6
20220720,-0.72058800879172547,0,0,454,0
20220721,-0.42958312561432571,0.036363636363636362,0.070175438596491224,456,32
20220722,-0.47677090449666504,0.023516237402015677,0.045951859956236324,457,21
20220725,-0.33413213678011794,0.051664753157290473,0.098253275109170299,458,45
20220726,-0.63130483990145136,0.0055248618784530384,0.01098901098901099,455,5
20220727,-0.64319879522527967,0.008869179600886918,0.017582417582417582,455,8
20220728,-0.60293511275007572,0.0055248618784530384,0.01098901098901099,455,5
20220729,-0.40969953512211776,0.029213483146067417,0.056768558951965066,458,26
20220801,-0.63216798365823823,0.008869179600886918,0.017582417582417582,455,8
20220802,0.35609007931149672,0.20472440944881889,0.33986928104575165,459,156
20220803,0.21216062740611047,0.18709677419354839,0.31521739130434784,460,145
20220804,-0.40160328353428887,0.025930101465614429,0.05054945054945055,455,23
20220805,-0.26335839466768979,0.080000000000000002,0.14814814814814814,459,68
20220808,-0.59839779507485991,0.0055493895671476137,0.011037527593818985,453,5
20220809,-0.67748159261706353,0.0088495575221238937,0.017543859649122806,456,8
20220810,-0.68390609927619006,0.0044052863436123352,0.008771929824561403,456,4
20220811,-0.66455941596713575,0.007717750826901874,0.015317286652078774,457,7
20220812,-0.1494842899639772,0.08146399055489964,0.15065502183406113,458,69
20220815,-0.69801333978737501,0.0010976948408342481,0.0021929824561403508,456,1
20220816,-0.69554561248074487,0.0033076074972436605,0.0065934065934065934,455,3
20220817,-0.47075684579059585,0.043478260869565216,0.083333333333333329,456,38
20220818,-0.5723304021329968,0.017857142857142856,0.035087719298245612,456,16
20220819,-0.39032037127499508,0.023463687150837988,0.045851528384279479,458,21
20220822,-0.49226360775013672,0.020134228187919462,0.039473684210526314,456,18
20220823,-0.54889031300084201,0.022371364653243849,0.043763676148796497,457,20
20220824,0.14552270344326665,0.11622276029055691,0.20824295010845986,461,96
20220825,-0.14699897882462817,0.12117503059975521,0.21615720524017468,458,99
20220826,0.001475809547003101,0.13300492610837439,0.23478260869565218,460,108
20220829,-0.27099247034259255,0.10361445783132531,0.18777292576419213,458,86
20220830,0.089939529088570114,0.19947848761408082,0.33260869565217394,460,153
20220831,-0.074355027126090545,0.14534161490683231,0.25379609544468545,461,117
20220901,-0.10541413935250613,0.099163679808841096,0.18043478260869567,460,83
20220902,-0.30423841236055554,0.045662100456621002,0.087336244541484712,458,40
20220905,-0.39988982881577656,0.03269447576099211,0.063318777292576414,458,29
20220906,-0.63939271941609566,0.0021881838074398249,0.0043668122270742356,458,2
20220907,-0.53091046815388521,0.031531531531531529,0.061135371179039298,458,28
20220908,-0.47053966898497807,0.02,0.039215686274509803,459,18
20220909,-0.55114272167637057,0.027932960893854747,0.05434782608695652,460,25
20220913,-0.52792716223917935,0.039637599093997736,0.076252723311546838,459,35
20220914,-0.15796716145244699,0.15829145728643215,0.27331887201735355,461,126
20220915,0.079144125448836533,0.22769640479360853,0.37093275488069416,461,171
20220916,-0.035572840725061408,0.085781433607520566,0.15800865800865802,462,73
20220919,0.022930069148218071,0.12576312576312576,0.22342733188720174,461,103
20220920,-0.37727410518243676,0.022321428571428572,0.043668122270742356,458,20
20220921,-0.05859753998491353,0.19635890767230169,0.32826086956521738,460,151
20220922,-0.21555776510145142,0.087264150943396221,0.16052060737527116,461,74
20220923,0.10690537080460998,0.16226415094339622,0.2792207792207792,462,129
20220926,-0.12389376734720409,0.066048667439165695,0.12391304347826088,460,57
20220927,-0.099917588505732999,0.049368541905855337,0.094091903719912467,457,43
20220928,0.1846043375268305,0.20522875816993463,0.34056399132321041,461,157
20220929,-0.14337851295944334,0.084507042253521125,0.15584415584415584,462,72
20220930,0.1307210659616414,0.19480519480519481,0.32608695652173914,460,150
20221010,0.087233039829281656,0.1896774193548387,0.31887201735357917,461,147
20221011,-0.1396746493565269,0.125,0.22222222222222221,459,102
20221012,0.045317394212271142,0.097472924187725629,0.17763157894736842,456,81
20221013,-0.31386953711494714,0.11872705018359853,0.21225382932166301,457,97
20221014,-0.48946198345898295,0.010011123470522803,0.019823788546255508,454,9
20221017,-0.36601830370919092,0.034013605442176874,0.065789473684210523,456,30
20221018,-0.41360083907366441,0.045766590389016017,0.087527352297592995,457,40
20221019,-0.54331790614479858,0.02,0.039215686274509803,459,18
20221020,-0.20377883662919569,0.13300492610837439,0.23478260869565218,460,108
20221021,-0.4708861473092687,0.039637599093997736,0.076252723311546838,459,35
20221024,-0.22725711059861162,0.080890973036342323,0.14967462039045554,461,69
20221025,-0.14493520258552225,0.11951219512195121,0.21350762527233116,459,98
20221026,-0.43660868868050157,0.015590200445434299,0.030701754385964911,456,14
20221027,-0.345174877102989,0.052752293577981654,0.10021786492374728,459,46
20221028,0.27296741700884747,0.20000000000000001,0.33333333333333331,462,154
20221031,-0.38084780575099592,0.057870370370370371,0.10940919037199125,457,50
20221101,-0.002459690311422355,0.084423305588585018,0.15570175438596492,456,71
20221102,-0.47970655170711385,0.0099667774086378731,0.019736842105263157,456,9
20221103,-0.66906849349107655,0.0054644808743169399,0.010869565217391304,460,5
20221104,-0.45241968794385651,0.012181616832779624,0.024070021881838075,457,11
20221107,-0.5327723941357968,0.0099447513812154689,0.019693654266958426,457,9
20221108,-0.70237715545453516,0.0054764512595837896,0.010893246187363835,459,5
20221109,-0.66043514888932864,0.015486725663716814,0.030501089324618737,459,14
20221110,-0.27871556825548216,0.073856975381008202,0.13755458515283842,458,63
20221111,-0.34793628921506214,0.038548752834467119,0.074235807860262015,458,34
20221114,-0.38131645972779632,0.056647398843930635,0.10722100656455143,457,49
20221115,-0.61918804347319856,0.0011001100110011001,0.0021978021978021978,455,1
20221116,-0.54435774268850545,0.024553571428571428,0.04793028322440087,459,22
20221117,-0.67059213201030221,0.0043956043956043956,0.0087527352297592995,457,4
20221118,-0.62009414018011988,0.0054764512595837896,0.010893246187363835,459,5
20221121,-0.68389084453637461,0.0065789473684210523,0.013071895424836602,459,6
20221122,-0.43157470717982438,0.037204058624577228,0.071739130434782611,460,33
20221123,-0.39197539574416901,0.049030786773090078,0.093478260869565219,460,43
20221124,-0.54309004059523813,0.026845637583892617,0.052287581699346407,459,24
20221125,-0.40778020203411619,0.06358381502890173,0.11956521739130435,460,55
20221128,-0.55041915743729064,0.017738359201773836,0.034858387799564274,459,16
20221129,-0.59256256137596297,0.0011049723756906078,0.0022075055187637969,453,1
20221130,-0.54699297329692487,0.026966292134831461,0.052516411378555797,457,24
20221201,-0.52038328234061138,0.038548752834467119,0.074235807860262015,458,34
20221202,-0.57022901188604225,0.021229050279329607,0.041575492341356671,457,19
20221205,-0.52029827277330809,0.030371203599550055,0.058951965065502182,458,27
20221206,-0.42060208926204684,0.057603686635944701,0.10893246187363835,459,50
20221207,-0.57576548507181402,0.021134593993325918,0.041394335511982572,459,19
20221208,-0.35972590655272085,0.053960964408725602,0.10239651416122005,459,47
20221209,-0.46578830574881347,0.037204058624577228,0.071739130434782611,460,33
20221212,-0.3349171602807009,0.06852497096399536,0.1282608695652174,460,59
20221213,-0.40966480373122077,0.051664753157290473,0.098253275109170299,458,45
20221214,-0.40431082969273835,0.047945205479452052,0.091503267973856203,459,42
20221215,-0.43741434627729447,0.079625292740046844,0.1475054229934924,461,68
20221216,-0.53198785403214455,0.031319910514541388,0.060737527114967459,461,28
20221219,-0.15270802756531418,0.087058823529411758,0.16017316017316016,462,74
20221220,-0.097338384239525039,0.22281167108753316,0.36442516268980479,461,168
20221221,-0.33207462115514358,0.069605568445475635,0.13015184381778741,461,60
20221222,-0.040792008444097756,0.11622276029055691,0.20824295010845986,461,96
20221223,-0.25606223072404038,0.10576923076923077,0.19130434782608696,460,88
20221226,-0.38205066494279288,0.078916372202591289,0.14628820960698691,458,67
20221227,-0.42273420939732226,0.058688147295742232,0.1108695652173913,460,51
20221228,-0.19291934120815621,0.095011876484560567,0.17353579175704989,461,80
20221229,-0.18661910890128877,0.13161131611316113,0.2326086956521739,460,107
20221230,-0.30794249211175845,0.10977080820265379,0.19782608695652174,460,91
