trade_date,rows,finite_predictions,nonfinite_predictions,finite_labels,ic_rows,return_eligible_rows,turnover_eligible_rows,return_top_count,return_bottom_count,turnover_top_count,rank_ic,top_return,top_excess,top_bottom_spread,turnover
20230119,4650,4650,0,4279,4279,4248,4619,425,424,462,-0.025103299821962952,0.0090482499650499093,-7.4082945350403481e-05,0.0028403990482234256,0.28888888888888886
20230120,4650,4650,0,4278,4278,4249,4621,425,424,463,0.0211833370837698,0.015205778036528846,0.0014340022256466994,0.0011199393516367409,0.30275229357798161
20230130,4650,4650,0,4276,4276,4186,4560,419,418,456,0.14379941375733266,0.0063736178147088532,0.0024090766244577047,0.010017653249408327,0.29814814814814816
20230131,4650,4650,0,4275,4275,4229,4604,423,422,461,0.036231171322182072,0.016781996941186216,0.001311169442399519,0.00071523723348836457,0.29870129870129869
20230201,4650,4650,0,4276,4276,4204,4578,421,420,458,0.033920767747698352,0.0020093707187621716,0.00026667855121236201,0.0029710716069338049,0.28544776119402981
20230202,4650,4650,0,4276,4276,4227,4601,423,422,461,0.23534394738759365,0.0060638947687207045,0.0071274570451052245,0.010844291304688454,0.30129390018484292
20230203,4650,4650,0,4276,4276,4239,4613,424,423,462,0.12472545683329551,-0.0009596991266649427,0.00088574232387851073,0.0043436758300952859,0.30952380952380953
20230206,4650,4650,0,4278,4278,4242,4614,425,424,462,0.10719945822618036,0.010038678293301215,0.003247677728075808,0.0068423817356492375,0.2983425414364641
20230207,4650,4650,0,4277,4277,4233,4606,424,423,461,0.090812277289100088,-0.0014746891863118749,0.0034520505024285093,0.011173811987526858,0.30642201834862381
20230208,4650,4650,0,4278,4278,4246,4618,425,424,462,0.217257597735421,0.021825117828903177,0.009856053997880419,0.017380622308766094,0.30642201834862381
20230209,4650,4650,0,4279,4279,4248,4619,425,424,462,0.06735121121623408,-3.1719871089813243e-05,0.00051177739622072164,0.0056701033060842865,0.30769230769230771
20230210,4650,4650,0,4279,4279,4252,4623,426,425,463,-0.022784641605696133,0.010020024575120263,-0.00014655595762042527,-0.0023713680504049289,0.30895795246800728
20230213,4650,4650,0,4279,4279,4230,4601,423,423,461,0.12335208556921849,0.0020505732360859789,0.0010458988613832266,0.0065727902618978136,0.32911392405063289
20230214,4650,4650,0,4279,4279,4251,4622,426,425,463,0.099524367023256802,0.0059435474004618854,0.0039755057190276367,0.00095443221796575207,0.31386861313868608
20230215,4650,4650,0,4280,4280,4239,4609,424,423,461,0.078214823067146694,-0.023428422457771696,-0.0016075280674451298,0.0073692781137924546,0.2983425414364641
20230216,4650,4650,0,4280,4280,4261,4630,427,426,463,0.0068063614026200271,-0.0021597196993041819,0.0019878571526632072,0.0030302352276089946,0.31078610603290679
20230217,4650,4650,0,4280,4280,4252,4622,426,425,463,0.14802152057499357,0.018876973733137778,0.0060787585998818717,0.013865856306689224,0.29779411764705888
20230220,4650,4650,0,4281,4281,4244,4612,425,424,462,0.033657463658828601,0.0032107931054926294,-0.001430526203081821,0.003023926885355261,0.26454033771106944
20230221,4650,4650,0,4281,4281,4265,4634,427,426,464,0.0011904639284577158,0.00036686619904149415,-0.00069956829498878277,0.002778202325306553,0.31329690346083794
20230222,4650,4650,0,4280,4280,4256,4625,426,425,463,0.11320986573980979,0.0014429627495635389,0.0035429746929433311,0.011972906500506945,0.30839416058394165
20230223,4650,4650,0,4279,4279,4257,4628,426,425,463,0.077937359474841802,0.00039306812023003486,0.0028868532227242843,0.0088604243324919649,0.31021897810218979
20230224,4650,4650,0,4278,4278,4261,4633,427,426,464,0.024172103509120659,-0.0091781913743139813,-0.00085584260254065528,0.0024954960682755899,0.27374301675977653
20230227,4650,4650,0,4276,4276,4258,4631,426,425,464,0.056330093288076651,0.012670888361127296,0.0028034130677606281,0.0048512666103368383,0.30965391621129323
20230228,4650,4650,0,4279,4279,4246,4617,425,424,462,0.10783984500950676,0.020928634394150533,0.01242538754396714,0.015310801809296034,0.30402930402930406
20230301,4650,4650,0,4279,4279,4240,4611,424,424,462,0.18520601344391818,-0.00071627324561133511,0.00256691605568272,0.00422953805428186,0.29205175600739375
20230302,4650,4650,0,4280,4280,4252,4622,426,425,463,-0.011936623222444903,-0.0041707985946185079,-0.0040527092496316173,0.0001213747533573336,0.29020332717190389
20230303,4650,4650,0,4279,4279,4253,4624,426,425,463,0.0082409826638316936,0.0032595471216386573,0.0029982150634724246,0.0062509552475766179,0.3163636363636364
20230306,4650,4650,0,4280,4280,4254,4624,426,425,463,0.13634601319480694,-0.015792869568829034,0.0039755334405175667,0.0062034838792773134,0.31021897810218979
20230307,4650,4650,0,4279,4279,4253,4623,426,425,463,0.16315421900781049,0.013612321654541862,0.0051856256522406358,0.0063948426903224689,0.2691588785046729
20230308,4650,4650,0,4279,4279,4244,4615,425,424,462,0.15326430137769648,0.0053952797664643471,0.0044007581626846516,0.0097389697781487903,0.30586080586080588
20230309,4650,4650,0,4279,4279,4248,4619,425,424,462,0.035740913757221944,-0.015911934717682916,-0.0017424351576446548,0.0006710224176043264,0.30458715596330277
20230310,4650,4650,0,4279,4279,4258,4629,426,425,463,0.13695521200336477,0.0076900744400621836,0.0050163138675201318,0.0079689455085516763,0.30895795246800728
20230313,4650,4650,0,4281,4281,4250,4619,425,425,462,0.045458800928168092,-0.011738485775619808,0.0011723082036752732,0.0031408424443942796,0.30895795246800728
20230314,4650,4650,0,4281,4281,4263,4632,427,426,464,-0.11876819695568049,0.0080854133356389087,-0.0011696127307879861,-0.0037096576740741731,0.28518518518518521
20230315,4650,4650,0,4280,4280,4248,4617,425,424,462,0.032315764739242359,-0.017072232294264723,-0.001218984129300181,0.00040624064528186482,0.30402930402930406
20230316,4650,4650,0,4279,4279,4266,4637,427,426,464,0.0027737532472326938,0.008321477396168531,0.0010776855367829845,-0.0034063914359224318,0.30402930402930406
20230317,4650,4650,0,4277,4277,4248,4621,425,424,463,0.072898492154277808,-0.0042701481448950496,-0.00033365243102023105,0.0082669491743130076,0.30839416058394165
20230320,4650,4650,0,4277,4277,4254,4627,426,425,463,-0.074466991789813891,0.013465152452279045,-0.0018027168548022769,-0.00087830194444728574,0.30712979890310788
20230321,4650,4650,0,4277,4277,4237,4609,424,423,461,0.064085938367125228,0.0061623143939718572,8.539549540643402e-05,0.0023638257053926748,0.30769230769230771
20230322,4650,4650,0,4277,4277,4248,4621,425,424,463,-0.010445786241055622,-0.0013649995702116962,-0.0014915558424796588,-0.0043520071582874237,0.2857142857142857
20230323,4650,4650,0,4279,4279,4255,4626,426,425,463,0.0229592319854202,0.0023365362652878799,0.0013613277435747299,-0.0024117369201234061,0.28200371057513918
20230324,4650,4650,0,4280,4280,4252,4622,426,425,463,0.0010658635782001165,-0.0009398685779851496,-0.00012331238486696478,-0.0040202143531513704,0.30402930402930406
20230327,4650,4650,0,4281,4281,4240,4609,424,424,461,0.056287929416950114,-0.0093392829845509017,-0.0021030533749000126,0.0061099393271881377,0.2728971962616823
20230328,4650,4650,0,4280,4280,4250,4620,425,425,462,0.16146003000033893,0.00012483723556605986,0.0052668300450185506,0.011443161995272953,0.30018416206261511
20230329,4650,4650,0,4280,4280,4258,4628,426,425,463,0.044588674131682077,-0.0032436352402912968,0.00076580869781283029,0.0097309236405514529,0.2806691449814126
20230330,4650,4650,0,4278,4278,4259,4631,426,425,464,0.079481078959979273,0.018830757095547924,0.0088906865739951553,0.0092693242052237432,0.28014842300556586
20230331,4650,4650,0,4277,4277,4243,4616,425,424,462,-0.13037550920816113,0.0062006261042408172,-0.0028349198391163241,-0.015753190864668809,0.31941923774954628
20230403,4650,4650,0,4279,4279,4237,4608,424,423,461,0.10166670691474095,-0.005649524789077754,0.0034166075849035634,0.0044726519579951253,0.30018416206261511
20230404,4650,4650,0,4279,4279,4259,4630,426,425,463,0.019479530743550508,-0.00056146715007642683,0.0021392921906807014,0.0020002734009386095,0.29205175600739375
20230406,4650,4650,0,4277,4277,4250,4623,425,425,463,-0.020741613363951739,0.011644180922361441,0.0025176186934475087,0.0038547662220299759,0.28835489833641403
20230407,4650,4650,0,4276,4276,4231,4605,424,423,461,0.15829879846117717,-0.0067346485561417223,0.0058566665685452195,0.021747832618380473,0.27932960893854752
20230410,4650,4650,0,4277,4277,4258,4631,426,425,464,0.087979424813926468,0.0087720619685117112,0.006747936574928933,0.0062380973292288661,0.29963235294117652
20230411,4650,4650,0,4277,4277,4245,4618,425,424,462,-0.043906137335951743,0.0092969316297111873,0.0015701054691825327,-0.0014946312504287487,0.29151291512915134
20230412,4650,4650,0,4277,4277,4221,4594,423,422,460,0.075108110809154152,-0.0012354289683430618,0.0027445306239562337,0.0093121852380205049,0.28305400372439482
20230413,4650,4650,0,4276,4276,4241,4615,425,424,462,0.0037082104993965727,0.0059401952734741961,0.0033307435627019533,0.006761067222968045,0.28942486085343233
20230414,4650,4650,0,4274,4274,4240,4616,424,424,462,0.067961315739556938,-0.0006580295129030349,-0.0017568157118147596,0.012274651480610506,0.30458715596330277
20230417,4650,4650,0,4275,4275,4236,4610,424,423,461,0.059831108974867625,-0.0045523165870669747,0.00038173915804188326,0.00030314528471022187,0.3033088235294118
20230418,4650,4650,0,4276,4276,4252,4626,426,425,463,-0.030406236222770004,-0.0034595204343864142,0.00071914176281896941,-0.0046423480869020551,0.2857142857142857
20230419,4650,4650,0,4275,4275,4245,4620,425,424,462,0.17900343725445966,0.0051838010674066202,0.010335722475768774,0.012599114941588841,0.28385899814471238
20230420,4650,4650,0,4276,4276,4245,4619,425,424,462,0.004767011009324541,-0.029118899420086962,-0.0032229809491217155,0.0019358928763715741,0.29520295202952029
20230421,4650,4650,0,4273,4273,4262,4639,427,426,464,0.02348818374014686,-0.0016471989392677269,0.0017523480411673125,0.0028934360178932573,0.30402930402930406
20230424,4650,4650,0,4273,4273,4234,4611,424,423,462,0.069426296382735578,-0.019758335419435662,0.00044519426792114652,0.0059122481560641323,0.28835489833641403
20230425,4650,4650,0,4265,4265,4232,4617,424,423,462,-0.072615724929021824,0.005497686052363838,-0.0039073915497284161,0.0040169213079809876,0.28888888888888886
20230426,4650,4650,0,4255,4255,4203,4596,421,420,460,-0.011793418100756636,-0.0066449823456561944,-0.0068251120244079456,0.0089289637380917872,0.25378787878787878
20230427,4650,4650,0,4239,4239,4202,4611,421,420,462,0.034966287760440758,0.030922185936055387,0.011291782906003023,0.011122972438256933,0.26691729323308266
20230428,4650,4650,0,4195,4195,4107,4559,411,410,456,0.02631918754322455,-0.00052179321003147788,-0.0075411442159984575,-0.012101367037292161,0.26465028355387521
20230504,4650,4650,0,4214,4214,4113,4549,412,411,455,0.15620411750220228,-0.0049965726732640455,0.0027232434508255082,0.0097256339464049171,0.25478927203065138
20230505,4650,4650,0,4252,4252,4203,4601,421,420,461,0.14921639209685428,0.011284323060579507,0.0060963652238018237,0.014711050039017515,0.2109375
20230508,4650,4650,0,4247,4247,4192,4595,420,419,460,0.1209981961470861,-0.016920247383839987,-0.0020639895222175474,0.0091703864977510617,0.20817120622568097
20230509,4650,4650,0,4246,4246,4223,4627,423,422,463,-0.064902351837182889,0.0035145380431635411,-0.00079670087322979708,0.0058687861545235745,0.2147001934235977
20230510,4650,4650,0,4248,4248,4210,4612,421,421,462,0.080374115799320536,0.0078939062893186446,0.0025262577951458186,0.010684146967761219,0.193359375
20230511,4650,4650,0,4251,4251,4194,4593,420,419,460,0.079293752322783809,-0.0097301569472651225,9.3079562127765594e-05,0.0096583026501098537,0.20272904483430798
20230512,4650,4650,0,4252,4252,4225,4623,423,422,463,0.00097551458980407334,0.0083403996169539672,0.00074610079935564979,0.0047783524465327435,0.19373776908023488
20230515,4650,4650,0,4251,4251,4214,4613,422,421,462,0.13313361256174039,-0.010636556514014088,-0.0019390668054594211,0.01091141796090416,0.22115384615384615
20230516,4650,4650,0,4255,4255,4231,4626,424,423,463,0.11644764075003095,0.015580985386690664,0.0066754505840817945,0.016062468514208145,0.20736434108527135
20230517,4650,4650,0,4256,4256,4214,4608,422,421,461,0.11473105979993904,0.010268200548322158,0.0060500706184893555,0.0055986459300336007,0.22648752399232241
20230518,4650,4650,0,4256,4256,4211,4605,422,421,461,-0.023474676502626444,-0.0010616433992503211,-0.00091602124629570209,0.0026195516492854747,0.22692307692307689
20230519,4650,4650,0,4256,4256,4225,4619,423,422,462,-0.021415763438471829,-0.00082464367708611581,-0.0047687618258177699,-0.0036835266130238655,0.22499999999999998
20230522,4650,4650,0,4255,4255,4208,4603,421,420,461,0.088915524836284621,-0.010567350598631533,-0.0012839448167906095,0.0055313878980616238,0.22157996146435455
20230523,4650,4650,0,4255,4255,4214,4609,422,421,461,0.13210390447002668,0.00169983102985667,0.0036257645867625267,0.0050724013967736745,0.23709369024856597
20230524,4650,4650,0,4255,4255,4209,4604,421,420,461,0.15092889162818737,-0.00055867082192836601,0.0012594340425131001,0.011363801400992569,0.22350674373795765
20230525,4650,4650,0,4253,4253,4210,4607,421,421,461,0.042933275899619379,0.0074637076045324293,0.0026500115974597864,0.011897222953300941,0.22007722007722008
20230526,4650,4650,0,4250,4250,4202,4602,421,420,461,0.032551740087442181,-0.0034444768869552433,0.0015940719279525953,0.0055694162292771188,0.20970873786407762
20230529,4650,4650,0,4248,4248,4212,4614,422,421,462,0.062733338707937361,0.0069580743997893508,0.0025808069785301646,0.0046797360608773772,0.2147001934235977
20230530,4650,4650,0,4250,4250,4201,4601,421,420,461,0.10619588963731473,0.002575151708641225,0.0050845746969855315,0.0052810450089384973,0.22157996146435455
20230531,4650,4650,0,4251,4251,4194,4593,420,419,460,-0.018268106810721985,0.0030469662318731989,0.00011913138659446669,0.00055814655537224931,0.21511627906976749
20230601,4650,4650,0,4251,4251,4203,4601,421,420,461,-0.038711402091091383,0.0093851724312880355,0.00053125986960682152,0.0076880675113380342,0.21856866537717601
20230602,4650,4650,0,4250,4250,4181,4581,419,418,459,-0.011601283946259325,0.0055315393795143204,0.0012159936545322143,-0.0021480476936476499,0.19253438113948917
20230605,4650,4650,0,4250,4250,4183,4583,419,418,459,0.021887864652843383,-0.018509034470915675,0.00075070755574939418,0.0016332156937288907,0.1785714285714286
20230606,4650,4650,0,4249,4249,4199,4599,420,419,460,0.24478440804257529,0.012850782931212092,0.00878705589303546,0.012598606592419766,0.20857699805068231
20230607,4650,4650,0,4248,4248,4173,4575,418,417,458,0.089991357585274434,-0.0032643634599787688,0.00027565687095398514,0.012181708159421989,0.20352250489236789
20230608,4650,4650,0,4246,4246,4208,4612,421,420,462,0.019108145850029856,0.0071235155434459796,0.0029100782902156683,0.0017872004073495916,0.203125
20230609,4650,4650,0,4246,4246,4174,4578,418,417,458,0.040205553131654824,0.010106720732005392,0.0026040903366832992,0.007889858184859171,0.22050290135396522
20230612,4650,4650,0,4245,4245,4180,4585,418,418,459,0.1383582951774841,0.0071712797941958653,0.003692403869398403,0.0060490229778578401,0.21247563352826515
20230613,4650,4650,0,4245,4245,4193,4597,420,419,460,0.0048321262331573866,0.0018702192289345898,0.0006947275347421128,-0.0012723460781110985,0.205078125
20230614,4650,4650,0,4244,4244,4190,4596,419,419,460,0.0046545445220739137,0.0057270621445471509,0.001441492572683771,0.0083122301154278395,0.19960861056751467
20230615,4650,4650,0,4245,4245,4200,4605,420,420,461,0.03038867327258804,0.0099600545600634395,0.0032091040225579936,0.0036085208534277352,0.201171875
20230616,4650,4650,0,4244,4244,4184,4590,419,418,459,-0.072912841671172193,-0.0032169685491734157,-0.0014543117367657281,-0.015989594565723696,0.17460317460317465
20230619,4650,4650,0,4443,4443,4392,4598,440,439,460,0.10577464534649876,-0.0021483814859264345,0.0026218009562717251,0.0038570390288047746,0.34712230215827333
20230620,4650,4650,0,4444,4444,4406,4612,441,440,462,0.038254528756839282,-0.01525686597534448,-0.00088166280903999132,0.010873078187126677,0.68285714285714283
20230621,4650,4650,0,4449,4449,4405,4606,441,440,461,-0.094308089834685874,-0.028995837482097164,-0.01176083040119736,-0.0077101406493071713,0.62238805970149258
20230626,4650,4650,0,4446,4446,4398,4601,440,439,461,-0.057684187713962845,0.017806128438938092,-0.0019068829286420924,0.004107397430018523,0.57054263565891472
20230627,4650,4650,0,4448,4448,4370,4572,437,437,458,0.076560858671280249,-0.0084018124964639965,-0.0058212314011651225,0.0024483489289926341,0.63447251114413072
20230628,4650,4650,0,4454,4454,4411,4607,442,441,461,-0.15769561161503953,0.0043793998424673138,-0.0042542200664245737,-0.006997069953709566,0.64254062038404725
20230629,4650,4650,0,4453,4453,4387,4584,439,438,459,0.026582800190264429,0.013801493347082423,0.0019008361152883374,0.0035962821107409296,0.64306784660766958
20230630,4650,4650,0,4456,4456,4395,4589,440,439,459,0.080518175346294865,0.004803573471377995,0.00013988269115245647,0.0090778727975479138,0.62574850299401197
20230703,4650,4650,0,4458,4458,4399,4591,440,439,460,0.12699672911399423,0.013293844501518916,0.0080362913510149576,0.0095155955372237654,0.66229985443959238
20230704,4650,4650,0,4458,4458,4397,4589,440,439,459,0.060576098699415763,-0.0054181151376176051,0.00026388471931545164,0.0055924317853395392,0.66229985443959238
20230705,4650,4650,0,4458,4458,4424,4616,443,442,462,0.1291227409486165,0.0026504044508420255,0.0035714061637132938,0.0040320384219353529,0.67672413793103448
20230706,4650,4650,0,4459,4459,4419,4610,442,441,461,0.098760018568117058,-0.0051773231377497753,-0.00081190797988616326,0.0075759198937951451,0.59726443768996962
20230707,4650,4650,0,4459,4459,4431,4622,444,443,463,0.029465612096793273,0.0018268301730279028,0.00046258965522733096,0.0067312647199888592,0.62704309063893016
20230710,4650,4650,0,4460,4460,4418,4607,442,441,461,0.029877222881533445,0.0084399442663370024,0.00073220353521186773,0.00041412450379768595,0.60843373493975905
20230711,4650,4650,0,4457,4457,4412,4605,442,441,461,0.11125000889291371,-0.009618080701794202,0.0015222750978886087,0.0040465594745916593,0.65007320644216693
20230712,4650,4650,0,4458,4458,4422,4614,443,442,462,-0.033186892088143703,0.0087843507262134069,-0.00069142817898642031,0.0041219663928186503,0.65058479532163749
20230713,4650,4650,0,4459,4459,4421,4612,443,442,462,0.02533419453405842,0.00020578238419440492,0.00015727751790981445,0.0025474370969087771,0.65697674418604657
20230714,4650,4650,0,4461,4461,4420,4609,442,442,461,0.035229890036912036,-0.0025562725007903303,-0.0004756777291159307,0.0050076215398973346,0.64064801178203234
20230717,4650,4650,0,4463,4463,4429,4616,443,442,462,0.0470683134954758,-0.0033021849004061647,-0.0036375827952202845,0.0032574554085326832,0.65255474452554751
20230718,4650,4650,0,4463,4463,4441,4628,445,444,463,0.0412855893919521,-0.0034697881252456391,-0.0029724774044330004,-0.0015407930169916697,0.59422492401215798
20230719,4650,4650,0,4465,4465,4444,4629,445,444,463,0.096237379737149409,-0.011364258931559814,-0.0012596575000525228,0.0054897064391195988,0.61997019374068563
20230720,4650,4650,0,4465,4465,4436,4621,444,443,463,0.011228299122472902,-0.0064756083572586019,-0.0037489285168826928,0.0074748709308926353,0.60960960960960964
20230721,4650,4650,0,4464,4464,4429,4615,443,442,462,-0.0045742480209360397,0.00025899318129053695,0.00059161625927908984,0.0059173865142634688,0.56143079315707622
20230724,4650,4650,0,4466,4466,4439,4623,444,443,463,-0.10283580527668736,0.01413520402061727,-0.0026014542079297806,-0.0046748305437297605,0.59848484848484851
20230725,4650,4650,0,4469,4469,4409,4590,441,440,459,0.075721314459984881,-0.0097337313824901548,-0.0056465660372731321,-0.0011427837449771907,0.6847360912981455
20230726,4650,4650,0,4470,4470,4424,4604,443,442,461,0.11299695645507192,-0.0029517467328112734,0.0030544902987750446,0.012585710584054142,0.70422535211267601
20230727,4650,4650,0,4471,4471,4445,4624,445,444,463,0.14905954913471231,0.013304824646864248,0.005392138680899548,0.012035173720810791,0.61052631578947369
20230728,4650,4650,0,4471,4471,4423,4602,443,442,461,0.07943286087971127,0.01161669631493821,0.0026691452844454788,0.005143524218573477,0.65892597968069666
20230731,4650,4650,0,4471,4471,4416,4595,442,441,460,0.1196931540304049,-0.0030920882800334576,-0.00027189615698477434,0.010024792708664186,0.70464135021097052
20230801,4650,4650,0,4472,4472,4433,4611,444,443,462,-0.011291339015660247,-0.0012690183457765519,0.00020214485065642401,0.0026376652400140156,0.63609467455621305
20230802,4650,4650,0,4472,4472,4440,4618,444,444,462,0.1253128637594664,0.0033068447917056548,0.0039951822559419758,0.0073029540750147873,0.63313609467455623
20230803,4650,4650,0,4475,4475,4448,4623,445,444,463,-0.094266898651382339,-0.0024228958603156338,-0.0032890244970879101,-0.0043748183444418708,0.65356622998544389
20230804,4650,4650,0,4476,4476,4454,4628,446,445,463,-0.10574749544037905,-0.0071184619593622237,-0.0016939915784996186,-0.0059562563713386092,0.67144906743185073
20230807,4650,4650,0,4476,4476,4442,4616,445,444,462,0.02718004783386763,8.4690222047784718e-05,0.0011384171986245869,0.0040279663119755782,0.65552325581395343
20230808,4650,4650,0,4477,4477,4441,4614,445,444,462,0.05878352778766599,-0.0070721615844651841,0.00086789307021835436,0.0014037611701689457,0.61261261261261257
20230809,4650,4650,0,4479,4479,4451,4622,446,445,463,-0.048410297224821229,0.0014299138912504457,-0.0017593062276295591,0.0021865450631612191,0.57032457496136013
20230810,4650,4650,0,4481,4481,4449,4618,445,444,462,0.07389374823297376,-0.012135434489194668,0.0041906842159343087,0.0054162230482455893,0.64170337738619676
20230811,4650,4650,0,4481,4481,4455,4624,446,445,463,-0.024402795529262746,0.0051725994960086013,0.00073606730314096976,0.0020283638530748061,0.6456808199121522
20230814,4650,4650,0,4481,4481,4445,4614,445,444,462,0.080561396717387282,-0.0068167815201113221,-0.0013042630022159175,0.0024052131692535771,0.68233618233618232
20230815,4650,4650,0,4482,4482,4444,4612,445,444,462,0.11334771897115931,-0.0043118005600113526,0.0044054200257766813,0.008331249502048348,0.65109489051094893
20230816,4650,4650,0,4482,4482,4449,4617,445,444,462,-0.098008436768563814,0.01043285662320107,-0.0021851428318153763,-0.00037807281718461525,0.62089552238805967
20230817,4650,4650,0,4482,4482,4438,4606,444,443,461,0.11275834089560249,-0.012597601618727821,0.0019470292441631908,0.0065761748208419488,0.66618497109826591
20230818,4650,4650,0,4483,4483,4451,4618,446,445,462,0.025085695451229094,-0.0047996166311492332,0.0013992400806041522,0.0015170647336647846,0.69078014184397163
20230821,4650,4650,0,4484,4484,4447,4613,445,444,462,-0.017405523996949331,0.0016194643972418726,-0.00018794839786157752,0.0030729713606627842,0.61676646706586824
20230822,4650,4650,0,4485,4485,4440,4605,444,444,461,-0.0041739359741896145,-0.0197282818461311,-0.0031542174681115295,-0.0021326879059201422,0.65451895043731778
20230823,4650,4650,0,4488,4488,4453,4615,446,445,462,0.018127104354068131,-0.00043594919238410429,0.0011683375190930498,0.0057720211481708571,0.64860907759882869
20230824,4650,4650,0,4488,4488,4451,4613,446,445,462,-0.06186383266522473,-0.026320156332562874,-0.0081332674304412066,-0.002884882774066639,0.62089552238805967
20230825,4650,4650,0,4486,4486,4463,4627,447,446,463,-0.063922950277704324,0.0033383338020027179,-0.0063870328717551082,-0.004932946920209319,0.62962962962962965
20230828,4650,4650,0,4488,4488,4448,4610,445,444,461,-0.095350562073924922,0.038843674867495487,0.0061117064558211601,0.0017307438228592667,0.68563300142247519
20230829,4650,4650,0,4488,4488,4411,4573,442,441,458,0.26365318485285999,0.013708148063846487,0.0096577104975768477,0.022466901621672225,0.65051395007342139
20230830,4650,4650,0,4490,4490,4447,4607,445,444,461,0.17834731223618927,0.00055574110429855482,0.0064076049387368477,0.011680648380806137,0.52960000000000007
20230831,4650,4650,0,4489,4489,4454,4615,446,445,462,-0.098498011627678544,-0.0017531078139353614,-0.0040091183612480791,0.0022321448238424224,0.50162337662337664
20230901,4650,4650,0,4488,4488,4447,4609,445,444,461,-0.035693522691935757,0.013764047610544627,-0.0013106753600973346,-5.6780428691411561e-05,0.60993975903614461
20230904,4650,4650,0,4489,4489,4432,4593,444,443,460,-0.032066769704356596,-0.008450085088748829,-0.0033040040705875663,0.0020656192173939304,0.6415929203539823
20230905,4650,4650,0,4492,4492,4470,4628,447,447,463,-0.015212201122436455,0.0033617539012750636,-0.00053611935754124948,-0.0016924290596947297,0.66231884057971013
20230906,4650,4650,0,4493,4493,4458,4615,446,445,462,-0.060165665553354959,-0.018982609591349151,-0.0030478847349349504,0.0034714786839994023,0.65552325581395343
20230907,4650,4650,0,4493,4493,4470,4627,447,447,463,0.14830995534395242,0.0056791191520592322,0.0043444448720401556,0.010866256944689765,0.66906474820143891
20230908,4650,4650,0,4492,4492,4451,4609,446,445,461,-0.10434264463107525,0.0041476416713218615,-0.0044651888646619776,2.0518964615935491e-05,0.67431850789096126
20230911,4650,4650,0,4494,4494,4457,4613,446,445,462,0.0051304495905129532,-0.0028150723289333398,-0.0020873559881071746,0.001942506578339105,0.59083969465648856
20230912,4650,4650,0,4495,4495,4460,4615,446,446,462,-0.041842258345712639,-0.011976032462528772,-0.0016505884829747623,0.00035889078020680948,0.70042194092827004
20230913,4650,4650,0,4495,4495,4468,4623,447,446,463,0.12309125403968588,-0.0063034396635482867,0.0009656570194693341,0.0092118655384812627,0.67668097281831185
20230914,4650,4650,0,4494,4494,4463,4619,447,446,462,0.0018811921609217853,1.2995634028471023e-05,-0.0011676060324823901,0.0054431652882233105,0.62759643916913954
20230915,4650,4650,0,4494,4494,4446,4602,445,444,461,-0.15902250903260015,0.0043509222934997368,-0.0033422025578832117,-0.0026142712679749977,0.65058479532163749
20230918,4650,4650,0,4495,4495,4444,4599,445,444,460,-0.041707244056231663,-0.012870159377280766,-0.0031779634696729869,-0.0020050151450508834,0.69361702127659575
20230919,4650,4650,0,4495,4495,4464,4619,447,446,462,0.097808642516175701,-0.0051510589501568152,0.0013053041017715965,0.0051212927143910259,0.663768115942029
