trade_date,prediction_spearman,top10_jaccard,top10_overlap,top_size,intersection
20230103,0.79358068875231047,0.3045977011494253,0.46696035242290751,454,212
20230104,0.74946760690264891,0.24119241192411925,0.388646288209607,458,178
20230105,0.81575742949379948,0.41756548536209553,0.58913043478260874,460,271
20230106,0.8580780961061194,0.37406855439642323,0.54446854663774402,461,251
20230109,0.82424214749758806,0.34306569343065696,0.51086956521739135,460,235
20230110,0.71375077727613512,0.21635883905013192,0.35574837310195229,461,164
20230111,0.772572890587784,0.2303595206391478,0.37445887445887444,462,173
20230112,0.72063003415153948,0.28770949720670391,0.44685466377440347,461,206
20230113,0.74891428866981835,0.31714285714285712,0.48156182212581344,461,222
20230116,0.61145280336881547,0.16015132408575031,0.27608695652173915,460,127
20230117,0.56916528021986068,0.14819427148194272,0.25813449023861174,461,119
20230118,0.55661303056120104,0.1927554980595084,0.3232104121475054,461,149
20230119,0.80666228225241576,0.36795252225519287,0.53796095444685466,461,248
20230120,0.70708208669757111,0.2125984251968504,0.35064935064935066,462,162
20230130,0.81829537432057953,0.24931506849315069,0.39912280701754388,456,182
20230131,0.82266299401117249,0.28671328671328672,0.44565217391304346,460,205
20230201,0.84021093828307747,0.28913963328631875,0.44857768052516411,457,205
20230202,0.7735512600291965,0.17797695262483995,0.30217391304347824,460,139
20230203,0.79469856865368127,0.17005076142131981,0.29067245119305857,461,134
20230206,0.79764645515539878,0.20838794233289645,0.34490238611713664,461,159
20230207,0.77099513355554927,0.26721763085399447,0.42173913043478262,460,194
20230208,0.77783499196076389,0.22606382978723405,0.36876355748373102,461,170
20230209,0.72280557691586633,0.22119205298013245,0.36225596529284165,461,167
20230210,0.70868773921480543,0.19689119170984457,0.32900432900432902,462,152
20230213,0.80528855687095224,0.28851540616246496,0.44782608695652176,460,206
20230214,0.81308102328108989,0.38530734632683661,0.55627705627705626,462,257
20230215,0.8142378336785655,0.19170984455958548,0.32173913043478258,460,148
20230216,0.59746206320176132,0.17662007623888182,0.30021598272138228,463,139
20230217,0.83481736648903726,0.3811659192825112,0.55194805194805197,462,255
20230220,0.69015113785492732,0.20997375328083989,0.34707158351409978,461,160
20230221,0.68405998362944276,0.306064880112835,0.46868250539956802,463,217
20230222,0.73248497362508092,0.35483870967741937,0.52380952380952384,462,242
20230223,0.65921029795751063,0.2537313432835821,0.40476190476190477,462,187
20230224,0.68734062547183861,0.28789986091794156,0.44708423326133911,463,207
20230227,0.75061440816723768,0.37185185185185188,0.54211663066954641,463,251
20230228,0.70924978960646334,0.2770083102493075,0.43383947939262474,461,200
20230301,0.65971775770966812,0.2147562582345191,0.35357917570498915,461,163
20230302,0.80937347737306931,0.27097661623108665,0.4264069264069264,462,197
20230303,0.7829180586740242,0.31436699857752487,0.47835497835497837,462,221
20230306,0.79952339642715675,0.375,0.54545454545454541,462,252
20230307,0.52356288900234338,0.11325301204819277,0.20346320346320346,462,94
20230308,0.65614743985735824,0.23097463284379172,0.37527114967462039,461,173
20230309,0.85942933715448278,0.37202380952380953,0.54229934924078094,461,250
20230310,0.55919634758048653,0.18461538461538463,0.31168831168831168,462,144
20230313,0.85640705425075603,0.35988200589970504,0.5292841648590022,461,244
20230314,0.67110549970701494,0.17961783439490445,0.30453563714902809,463,141
20230315,0.62540703781366402,0.20052083333333334,0.33405639913232105,461,154
20230316,0.5207241580322296,0.15031055900621118,0.26133909287257018,463,121
20230317,0.73689259177312816,0.25885558583106266,0.41125541125541126,462,190
20230320,0.78850868302136701,0.41284403669724773,0.58441558441558439,462,270
20230321,0.61708848828071572,0.16751269035532995,0.28695652173913044,460,132
20230322,0.73786068883936495,0.16814159292035399,0.2878787878787879,462,133
20230323,0.6819114870320423,0.16226415094339622,0.2792207792207792,462,129
20230324,0.75309787282943097,0.20942408376963351,0.34632034632034631,462,160
20230327,0.84335874624921026,0.33333333333333331,0.5,460,230
20230328,0.75430061923050717,0.24696356275303644,0.39610389610389612,462,183
20230329,0.75676619866731176,0.32758620689655171,0.4935064935064935,462,228
20230330,0.824650841975335,0.41807044410413474,0.58963282937365014,463,273
20230331,0.55878851353122871,0.15394242803504379,0.26681127982646419,461,123
20230403,0.79506295928316517,0.23822341857335128,0.38478260869565217,460,177
20230404,0.56425680495627795,0.24629878869448182,0.39524838012958963,463,183
20230406,0.77052029494162644,0.33141210374639768,0.49783549783549785,462,230
20230407,0.53470620619664744,0.16455696202531644,0.28260869565217389,460,130
20230410,0.68094262479208234,0.27372764786795051,0.42980561555075592,463,199
20230411,0.76344092689454113,0.29859154929577464,0.4598698481561822,461,212
20230412,0.61915685262545306,0.17843388960205392,0.30283224400871461,459,139
20230413,0.88958078053167322,0.49190938511326859,0.65943600867678964,461,304
20230414,0.66956283449750054,0.26474622770919065,0.41865509761388287,461,193
20230417,0.81730402353910081,0.40334855403348552,0.57483731019522777,461,265
20230418,0.6541304553100501,0.19072164948453607,0.32034632034632032,462,148
20230419,0.79061654913209001,0.34107402031930334,0.5086580086580087,462,235
20230420,0.86119573265448968,0.46349206349206351,0.63340563991323207,461,292
20230421,0.71420821809043467,0.21681997371879105,0.35637149028077753,463,165
20230424,0.89033719874029194,0.56536502546689305,0.72234273318872022,461,333
20230425,0.75995012648411309,0.32471264367816094,0.49023861171366595,461,226
20230426,0.80449855766881395,0.33430232558139533,0.50108932461873634,459,230
20230427,0.8357247807248962,0.39274924471299094,0.56399132321041212,461,260
20230428,0.78389865141926773,0.18181818181818182,0.30769230769230771,455,140
20230504,0.88332680800997909,0.37993920972644379,0.5506607929515418,454,250
20230505,0.89569823064012311,0.45339652448657186,0.62391304347826082,460,287
20230508,0.81209623670195852,0.24559023066485752,0.39433551198257083,459,181
20230509,0.6267793596037331,0.19072164948453607,0.32034632034632032,462,148
20230510,0.79596895249972155,0.39064856711915535,0.56182212581344904,461,259
20230511,0.81563520409690293,0.2627235213204952,0.41612200435729846,459,191
20230512,0.72985616331543501,0.34890510948905107,0.51731601731601728,462,239
20230515,0.70240247223660612,0.24932249322493225,0.39913232104121477,461,184
20230516,0.78986415922949726,0.41068702290076337,0.58225108225108224,462,269
20230517,0.74662676461596256,0.17496807151979565,0.29782608695652174,460,137
20230518,0.82607391857555801,0.19016817593790428,0.31956521739130433,460,147
20230519,0.85147155400174579,0.36592592592592593,0.53579175704989157,461,247
