trade_date,rows,finite_predictions,nonfinite_predictions,finite_labels,ic_rows,return_eligible_rows,turnover_eligible_rows,return_top_count,return_bottom_count,turnover_top_count,rank_ic,top_return,top_excess,top_bottom_spread,turnover
20220922,4650,4283,367,4283,4283,4247,4247,425,424,425,-0.11489833691245968,-0.023296694194486829,-0.0038464629538376011,-0.0066239841494488833,0.9308176100628931
20220923,4650,4283,367,4283,4282,4257,4258,426,425,426,-0.091513230391393086,-0.019669148710073515,-0.00061019835899169331,-0.0076957129169353492,0.93625000000000003
20220926,4650,4283,367,4283,4282,4242,4243,425,424,425,-0.047790134911214449,0.019603524319384651,-0.0040303462126486632,0.00054879531139099061,0.9335839598997494
20220927,4650,4283,367,4284,4283,4204,4204,421,420,421,0.1731356236532588,-0.020836161832319535,0.0058929638221939772,0.009938152263938748,0.90414507772020725
20220928,4650,4284,366,4282,4281,4242,4245,425,424,425,-0.091627894009384328,-0.0079872216365391973,-0.002064753728823805,-0.002854508484090087,0.9181585677749361
20220929,4650,4282,368,4279,4278,4253,4255,426,425,426,-0.065931267376841296,-0.014787774510575943,-0.0038873169036503993,0.0011906011552114473,0.92141951837769331
20220930,4650,4279,371,4280,4278,4236,4237,424,423,424,0.21791198996778893,-0.0079292083392947747,0.008563397904528364,0.01925209217562663,0.92405063291139244
20221010,4650,4280,370,4282,4279,4246,4247,425,424,425,-0.05008881647854721,0.0070023766198108227,0.00058680326217934106,0.007473740244607713,0.89596879063719115
20221011,4650,4282,368,4282,4282,4228,4228,423,422,423,0.182258895973681,0.031378109065411726,0.0050037140708746528,0.011646127036230126,0.91421254801536489
20221012,4650,4282,368,4280,4280,4194,4196,420,419,420,0.12585040187828234,0.0094063299646848317,0.00063166343057697791,0.0014159924950031683,0.89370078740157477
20221013,4650,4280,370,4281,4280,4203,4203,421,420,421,-0.0024281690108888358,0.024885234387018673,0.0034258836163889791,0.0029793801500768539,0.93813131313131315
20221014,4650,4281,369,4280,4278,4178,4181,418,417,419,0.032498552811710012,0.01276312440004488,-0.0016402855551967063,0.0017694698315896661,0.89618922470433637
20221017,4650,4280,370,4280,4280,4192,4192,420,419,420,-0.087951855710025006,0.00059544057754845484,-0.0026882967529027043,-0.0084917422838594863,0.91038961038961042
20221018,4650,4280,370,4280,4280,4207,4207,421,420,421,-0.026161302211093859,-0.0096008503665336881,-0.0013930079209032928,-0.00086065097934592133,0.94080604534005041
20221019,4650,4280,370,4280,4278,4227,4229,423,422,423,-0.085832179146728346,-0.013858355281930945,-0.0099396098020914474,-0.0079264924071936714,0.90956072351421191
20221020,4650,4280,370,4282,4280,4231,4231,424,423,424,-0.13739601023556619,-0.0081228607895811253,-0.0083841500199809942,-0.0068360400555923665,0.9319041614123581
20221021,4650,4282,368,4282,4281,4230,4231,423,423,424,-0.0031508290189289148,-0.011666302432569555,0.002937287988590713,0.0046770198089430438,0.93734335839599003
20221024,4650,4282,368,4282,4281,4249,4249,425,424,425,0.1284854112639319,0.00044140264607164223,0.0033122508372434491,0.01131246839170306,0.90874035989717228
20221025,4650,4282,368,4280,4280,4223,4225,423,422,423,-0.31606722683639366,0.0063393022686513874,-0.012990704676076714,-0.025108510040495153,0.87682119205298015
20221026,4650,4280,370,4277,4277,4197,4199,420,419,420,0.15906590686621064,0.0045451636093728496,0.0061939968763626563,0.017184111149341406,0.97069597069597069
20221027,4650,4277,373,4281,4277,4227,4227,423,422,423,0.13795180067522855,-0.03223650503365013,0.0044686362422486012,0.0091526812116008854,0.89370078740157477
20221028,4650,4281,369,4280,4278,4256,4258,426,425,426,-0.037340520103588432,0.0098093684794098093,0.00042470165165008414,0.0088598897118543317,0.91570881226053635
20221031,4650,4280,370,4279,4278,4203,4205,421,420,421,-0.17987282958890019,0.015333526426774777,-0.010779311956532785,-0.017142525680210116,0.91826309067688383
20221101,4650,4279,371,4279,4277,4195,4196,420,419,420,0.11733861066933149,0.016561720006933345,0.0041005710115778159,0.0080834498672444268,0.95786864931846349
20221102,4650,4279,371,4278,4276,4189,4192,419,418,420,-0.061039805842521597,-0.00036109618732450691,-0.0028675074291332307,-0.0047878371715593497,0.89618922470433637
20221103,4650,4278,372,4281,4278,4230,4230,423,423,423,-0.10663608912421454,0.015509270736648335,-0.0022848438541543115,-0.0054573657800000876,0.92474489795918369
20221104,4650,4281,369,4283,4281,4203,4203,421,420,421,0.063007272609914636,0.0049017005927998415,-0.0025431654167855765,0.0012796758244087193,0.93434343434343436
20221107,4650,4283,367,4281,4280,4210,4210,421,421,421,0.040961576593834086,-0.0023309503382898237,-0.0018772744303849501,0.00013846682600214761,0.92602040816326525
20221108,4650,4281,369,4279,4279,4228,4230,423,422,423,0.0063966884853541234,0.00071025667570921551,-0.00031362626284268307,0.00073048572299210218,0.92071611253196928
20221109,4650,4279,371,4279,4278,4223,4224,423,422,423,-0.0013443497897984683,-0.0051347584461617539,-0.0016839865458419209,-0.0016879894925311049,0.90129870129870127
20221110,4650,4279,371,4283,4279,4216,4216,422,421,422,-0.058982116462813358,-0.0061180247450811562,-0.011412193197545075,-0.0099227481071208507,0.91943734015345269
20221111,4650,4283,367,4281,4280,4216,4218,422,421,422,-0.032765151902400563,-9.8456149242568072e-05,0.0014231650687100772,-0.0069916787108834817,0.94894146948941471
20221114,4650,4281,369,4282,4280,4207,4208,421,420,421,-0.29354663221250349,0.0054694475961751202,-0.01233196252702448,-0.02025706534661556,0.9206145966709347
20221115,4650,4282,368,4282,4281,4185,4186,419,418,419,-0.16465555944923924,-0.011219011104060589,-0.0097573071175855522,-0.0061937923043834274,0.94999999999999996
20221116,4650,4282,368,4279,4279,4225,4227,423,422,423,-0.012062124005503992,0.0032799843394474247,-0.00097291379827276446,-0.0021010039484736717,0.95273631840796025
20221117,4650,4279,371,4276,4275,4205,4207,421,420,421,-0.029756594767457862,-0.01303745380366754,-0.0060610121381725968,-0.0047450720543667068,0.94631710362047439
20221118,4650,4276,374,4279,4276,4225,4225,423,422,423,-0.094359017113999813,0.0014644319811535022,-0.00090738758627616689,-0.0047207348514569543,0.93299620733249056
20221121,4650,4279,371,4280,4277,4222,4223,423,422,423,-0.22414803513348111,-0.022450648203418706,-0.011836627084862345,-0.012111796500742277,0.89986996098829652
20221122,4650,4280,370,4281,4279,4234,4235,424,423,424,0.11568756418571897,-0.0049891351379448062,0.0010925661844348889,0.0098133843228888108,0.9452054794520548
20221123,4650,4281,369,4283,4281,4236,4236,424,423,424,-0.17979173476311919,-0.003609419403875342,-0.0074039386891948875,-0.014220299737920907,0.91142490372272145
20221124,4650,4283,367,4285,4283,4230,4230,423,423,423,-0.11479469701023709,-0.010893294849650329,-0.0039428779052410176,-0.0045418974530651293,0.93992490613266588
20221125,4650,4285,365,4284,4284,4239,4240,424,423,424,0.077914175012879935,-0.0020829922613173884,0.0017742094403405515,0.00070530741164059321,0.91549295774647887
20221128,4650,4284,366,4286,4284,4225,4225,423,422,423,-0.177188957704352,0.01472130170628776,-0.0045266708214459425,-0.0081754695053767416,0.90990990990990994
20221129,4650,4286,364,4287,4285,4174,4175,418,417,418,-0.1525017849220377,-0.0042733706876545681,-0.0040166303414812497,-0.0048848959101513564,0.91902313624678666
20221130,4650,4287,363,4286,4286,4213,4213,422,421,422,-0.1624440352288137,0.000579911893729828,-0.0070149030202875549,-0.0094887899157390532,0.94604767879548302
20221201,4650,4286,364,4286,4285,4223,4224,423,422,423,-0.0027486944246924564,0.0036549015023446089,-0.0022968404390779603,-0.0026100169754388674,0.93844221105527637
20221202,4650,4286,364,4283,4283,4209,4212,421,420,422,-0.16600758163374099,0.0022053331328753282,-0.0070914557902032787,-0.0077502040851630078,0.91805377720870673
20221205,4650,4283,367,4283,4283,4213,4213,422,421,422,-0.057766701248522463,-0.0081290318721781319,-0.0035694160588369134,-0.0040953958783606914,0.93702770780856426
20221206,4650,4283,367,4283,4283,4230,4230,423,423,423,-0.077568535327868421,0.0012310467544865865,0.00022712985403382626,-0.0070657622619748643,0.93977415307402756
20221207,4650,4283,367,4282,4282,4224,4225,423,422,423,0.066438400602344863,-0.00063259309226831016,0.0027120490620852226,0.0059324176116373091,0.91677336747759286
20221208,4650,4282,368,4280,4279,4226,4228,423,422,423,-0.051266391655468681,-0.0043873600291617545,-0.0026639443693937562,-0.001178340107196401,0.89986996098829652
20221209,4650,4280,370,4280,4279,4236,4237,424,423,424,-0.17178607430278023,-0.0086897005244068043,-0.0049207739925775434,-0.011224277098853125,0.92101910828025479
20221212,4650,4280,370,4284,4280,4232,4232,424,423,424,-0.30118448527005615,-0.0063857332425714284,-0.0043304968886766068,-0.0099922059106817371,0.91974522292993632
20221213,4650,4284,366,4283,4283,4219,4220,422,421,422,-0.014706507513401822,-0.0032597299501065983,-0.00049406332522046112,0.0011885316288793107,0.93316519546027743
20221214,4650,4283,367,4283,4283,4227,4227,423,422,423,-0.143838756925007,-0.0073540312105297798,-0.010206756037816969,-0.011233615490036326,0.89397905759162299
20221215,4650,4283,367,4283,4283,4244,4244,425,424,425,-0.39484870978734526,-0.019599998845726625,-0.0098187677883346033,-0.019094685636534336,0.94658385093167707
20221216,4650,4283,367,4279,4278,4239,4244,424,423,425,-0.25413092354694428,-0.035601311690235879,-0.013077682685007246,-0.023918285942889896,0.96214896214896217
20221219,4650,4279,371,4278,4277,4247,4249,425,424,425,-0.049830098657496193,-0.012480081644699414,-0.0080556414552818735,0.0022890456553459441,0.94540942928039706
20221220,4650,4278,372,4274,4272,4238,4244,424,423,425,-0.36051404801841941,-0.015552972762499015,-0.0089397434682549903,-0.018518289335087899,0.89753566796368356
20221221,4650,4274,376,4273,4272,4240,4242,424,424,425,0.16875784432651361,-0.0093458318113577264,0.0048598178045156128,0.0097354022442918721,0.95577395577395574
20221222,4650,4273,377,4281,4272,4239,4239,424,423,424,0.031791043901911419,-0.0070872337055775652,-0.004461861533852864,0.0012290322427873628,0.8695073235685753
20221223,4650,4281,369,4280,4278,4238,4241,424,423,425,-0.35188277513130439,0.003005013488325047,-0.0123234775268572,-0.031539422142574304,0.91293213828425102
20221226,4650,4280,370,4281,4280,4214,4214,422,421,422,-0.010172782774789902,0.0087546849078743699,0.004463710275043364,0.0088331693370079806,0.97333333333333338
20221227,4650,4281,369,4280,4278,4228,4231,423,422,424,0.091227229717031011,-0.010309555111814217,0.0010848179144045973,6.1349310698663451e-05,0.90556274256144886
20221228,4650,4280,370,4280,4280,4244,4244,425,424,425,-0.017738001734135599,-0.0079620205056830807,-0.003288112372906344,-0.00069794190414772597,0.91153846153846152
20221229,4650,4280,370,4280,4277,4231,4234,424,423,424,-0.10974192257721538,0.0030868189499053738,-0.0043804366876082045,-0.0060345539952954162,0.92121982210927578
20221230,4650,4280,370,4280,4279,4229,4230,423,422,423,-0.15794625701400353,0.014804985777976386,-0.006544461782371459,-0.014307458534422517,0.92239185750636132
